date;type;nom;victoire
2026-07-04;entraineur;S. HARDY;0
2026-07-04;entraineur;ANTONIN ANDRE;0
2026-07-04;entraineur;N. CATHERINE;1
2026-07-04;entraineur;MLLE V.M. GOETZ;0
2026-07-04;entraineur;M. CHARUEL;0
2026-07-04;entraineur;J.M. GUILLOTTE;0
2026-07-04;entraineur;D. DE JESUS REIS;0
2026-07-04;entraineur;A. TESSANDIER;0
2026-07-04;entraineur;F. TERRY;1
2026-07-04;entraineur;E. MARTIN;0
2026-07-04;entraineur;F. HAREL;0
2026-07-04;entraineur;A. DE JESUS;0
2026-07-04;entraineur;N. BRIDAULT;0
2026-07-04;entraineur;F. CRUAUD;0
2026-07-04;entraineur;S. HARDY;0
2026-07-04;entraineur;O. LIENART;0
2026-07-04;entraineur;R. SEVESTRE;0
2026-07-04;entraineur;PH. DAUGEARD;0
2026-07-04;entraineur;A.G. MAILLARD;0
2026-07-05;entraineur;P. HEDIGER;0
2026-07-05;entraineur;O. LIENART;0
2026-07-05;entraineur;CHARLY FOURE;0
2026-07-05;entraineur;A.A. GUIBOUT;0
2026-07-05;entraineur;W. MICHEL;0
2026-07-05;entraineur;B. BLACHET;0
2026-07-05;entraineur;J.L. HOCDE;0
2026-07-05;entraineur;CL. FRECELLE;0
2026-07-05;entraineur;A. MARCHAUX;0
2026-07-05;entraineur;Y. DREUX;1
2026-07-05;entraineur;F. GUINHUT;0
2026-07-05;entraineur;LOIC GROUSSARD;0
2026-07-05;entraineur;G. ROCHNA DUMONT;0
2026-07-05;entraineur;J.PH. DERRIAN;0
2026-07-05;entraineur;TH. CHALON;0
2026-07-05;entraineur;A.PH. GRIMAULT;0
2026-07-05;entraineur;CL. THOMAIN;0
2026-07-05;entraineur;C. CHENU;0
2026-07-05;entraineur;P. BELLOCHE;0
2026-07-05;entraineur;J. DUBREIL;0
2026-07-05;entraineur;C. FERRE;0
2026-07-05;entraineur;STÉ. ENT. R. ET D. HUE;0
2026-07-05;entraineur;J.PH. RAFFEGEAU;0
2026-07-05;entraineur;ARNAUD DESMOTTES;1
2026-07-05;entraineur;ARNAUD DESMOTTES;0
2026-07-05;entraineur;ANTHONY PERRIN;0
2026-07-05;entraineur;J.PH. GUIBOUT;0
2026-07-05;entraineur;B. MARIE;0
2026-07-05;entraineur;PH.E. TRIBLE;0
2026-07-05;entraineur;B. CHANONAT;0
2026-07-05;entraineur;B. CARPENTIER;0
2026-07-05;entraineur;CH. BIGEON;0
2026-07-05;entraineur;QUENTIN PERDEREAU;0
2026-07-05;entraineur;CH. BIGEON;0
2026-07-05;entraineur;J.PH. DUBOIS;1
2026-07-05;entraineur;J.PH. GUIBOUT;0
2026-07-05;entraineur;Y. DREUX;0
2026-07-05;entraineur;CH. GALLIER;0
2026-07-05;entraineur;G. CASTEL;1
2026-07-05;entraineur;W. BIGEON;0
2026-07-05;entraineur;J.L. BIGEON;0
2026-07-05;entraineur;CH.A. MARY;0
2026-07-05;entraineur;M. VARIN;0
2026-07-05;entraineur;B. MARIE;0
2026-07-05;entraineur;TH. RAFFEGEAU;0
2026-07-05;entraineur;H.E. BONDO;0
2026-07-05;entraineur;M. ABRIVARD;0
2026-07-05;entraineur;CL. THOMAIN;0
2026-07-05;entraineur;Y. DREUX;0
2026-07-05;entraineur;D. BETHOUART;0
2026-07-05;entraineur;J.PH. DUBOIS;0
2026-07-05;entraineur;J.L. BIGEON;1
2026-07-05;entraineur;O. RAFFIN;0
2026-07-05;entraineur;C. CHENU;0
2026-07-05;entraineur;CH.A. MARY;0
2026-07-05;entraineur;N. ENSCH;0
2026-07-05;entraineur;J.F. VAN DOOYEWEERD;1
2026-07-05;entraineur;D. ALEXANDRE;0
2026-07-05;entraineur;J.M. ROUBAUD;0
2026-07-05;entraineur;STÉ. ENT. THÉO BRIAND;0
2026-07-05;entraineur;PIERRICK LE MOEL;0
2026-07-05;entraineur;R. MOURICE;0
2026-07-05;entraineur;STÉ. ENT. CHRISTOPHE MARTENS;0
2026-07-05;entraineur;D. CINIER;0
2026-07-05;entraineur;S. CINGLAND;0
2026-07-05;entraineur;C. GAZENGEL;0
2026-07-05;entraineur;Y. LACOMBE;0
2026-07-05;entraineur;JULIEN CHAUVIN;0
2026-07-05;entraineur;H. GRIFT;1
2026-07-05;entraineur;J.R. DELLIAUX;0
2026-07-05;entraineur;TH. BONNARDEL;0
2026-07-05;entraineur;TH. BONNARDEL;0
2026-07-05;entraineur;J.M. ROUBAUD;0
2026-07-05;entraineur;PIERRICK LE MOEL;0
2026-07-05;entraineur;J.M. ROUBAUD;0
2026-07-05;entraineur;J. UROZ;1
2026-07-05;entraineur;JULIEN CHAUVIN;0
2026-07-05;entraineur;D. ALEXANDRE;0
2026-07-05;entraineur;D. CINIER;0
2026-07-05;entraineur;CHARLES BOUVIER;0
2026-07-05;entraineur;STÉ. ENT. CHRISTOPHE MARTENS;0
2026-07-05;entraineur;J.F. VAN DOOYEWEERD;0
2026-07-05;entraineur;D. CINIER;0
2026-07-05;entraineur;L. FRESNEAU;0
2026-07-05;entraineur;E. GOUT;0
2026-07-05;entraineur;JULIEN CHAUVIN;0
2026-07-05;entraineur;S. LALOUM;0
2026-07-05;entraineur;MME K. BOSSUYT;0
2026-07-05;entraineur;E. BACHELOT;1
2026-07-05;entraineur;F. DARONDEL;0
2026-07-05;entraineur;L. GOUT;0
2026-07-05;entraineur;H. CHAUVE-LAFFAY;0
2026-07-05;entraineur;N. JULIEN;0
2026-07-05;entraineur;D. CINIER;0
2026-07-05;entraineur;R. LE VEXIER;0
2026-07-05;entraineur;W. BAUDY;0
2026-07-05;entraineur;N. ENSCH;0
2026-07-05;entraineur;J.M. ROUBAUD;0
2026-07-05;entraineur;J.F. VAN DOOYEWEERD;0
2026-07-05;entraineur;D. CINIER;1
2026-07-05;entraineur;D. ALEXANDRE;0
2026-07-05;entraineur;K. THONNERIEUX;0
2026-07-05;entraineur;CH. DE GROOTE;0
2026-07-05;entraineur;R. MOURICE;0
2026-07-05;entraineur;D. CINIER;0
2026-07-05;entraineur;J.M. ROUBAUD;0
2026-07-05;entraineur;H. CHAUVE-LAFFAY;0
2026-07-05;entraineur;L. FRESNEAU;0
2026-07-05;entraineur;S. CINGLAND;0
2026-07-05;entraineur;E. GOUT;0
2026-07-05;entraineur;J.R. DELLIAUX;0
2026-07-05;entraineur;TH. BONNARDEL;0
2026-07-05;entraineur;STÉ. ENT. CHRISTOPHE MARTENS;0
2026-07-05;entraineur;CHARLES BOUVIER;0
2026-07-05;entraineur;JULIEN CHAUVIN;0
2026-07-05;entraineur;D. BEKAERT;0
2026-07-05;entraineur;PIERRICK LE MOEL;0
2026-07-05;entraineur;MME K. BOSSUYT;0
2026-07-05;entraineur;L. GOUT;0
2026-07-05;entraineur;S. CINGLAND;0
2026-07-05;entraineur;H. CHAUVE-LAFFAY;1
2026-07-05;entraineur;K. THONNERIEUX;0
2026-07-05;entraineur;P. VERCRUYSSE;0
2026-07-05;entraineur;Y. LACOMBE;0
2026-07-05;entraineur;J.F. VAN DOOYEWEERD;0
2026-07-05;entraineur;H. GRIFT;0
2026-07-05;entraineur;P. LELIEVRE;1
2026-07-05;entraineur;R. GOUT;0
2026-07-05;entraineur;TH. BONNARDEL;0
2026-07-05;entraineur;CL. MATHE;0
2026-07-05;entraineur;STÉ. ENT. CHRISTOPHE MARTENS;0
2026-07-05;entraineur;B. CURY;0
2026-07-05;entraineur;G. MARIN;0
2026-07-05;entraineur;L. BROUST;0
2026-07-05;entraineur;PH. BEILEARD;0
2026-07-05;entraineur;A. BONNEFOY;0
2026-07-05;entraineur;F.J. PELTIER;0
2026-07-05;entraineur;M. GOVIGNON;0
2026-07-05;entraineur;L. LERENARD;1
2026-07-05;entraineur;T. AGUIAR;0
2026-07-05;entraineur;L. PALEAU;0
2026-07-05;entraineur;B. THOMAS;0
2026-07-05;entraineur;D. CINIER;0
2026-07-05;entraineur;G. LAUREYS;0
2026-07-05;entraineur;B. GOGLIN;0
2026-07-05;entraineur;J.L. FORGET;0
2026-07-05;entraineur;PH.E. TRIBLE;0
2026-07-05;entraineur;HUGHES LEVESQUE;0
2026-07-05;entraineur;THOMAS LEBREC;0
2026-07-05;entraineur;L. GUILLEMIN;0
2026-07-05;entraineur;STÉ. ENT. KÉVIN VANDERSCHELDEN;0
2026-07-05;entraineur;D. BROHIER;0
2026-07-05;entraineur;CH. CUILLER;0
2026-07-05;entraineur;F. JOSEPH;0
2026-07-05;entraineur;S. ROGER;0
2026-07-05;entraineur;F. LAGADEUC;0
2026-07-05;entraineur;STÉ. ENT. R. ET D. HUE;0
2026-07-05;entraineur;F. JOSEPH;1
2026-07-05;entraineur;TH. LAMARE;0
2026-07-05;entraineur;E. DEVENNE;0
2026-07-05;entraineur;LORENZO ZOLLO;0
2026-07-05;entraineur;MME I.L. KUULMAN;0
2026-07-05;entraineur;J.CH. PITON;0
2026-07-05;entraineur;D. BLOND;0
2026-07-05;entraineur;LEO ABRIVARD;0
2026-07-05;entraineur;M. MONACO;0
2026-07-05;entraineur;JULIEN RAFFESTIN;0
2026-07-05;entraineur;S. ROGER;0
2026-07-05;entraineur;TH. DUVALDESTIN;1
2026-07-05;entraineur;B. GOGLIN;0
2026-07-05;entraineur;F. OUVRIE;0
2026-07-05;entraineur;D. LECROQ;0
2026-07-05;entraineur;P.A. DELACOUR;0
2026-07-05;entraineur;A. RIPOLL RIGO;1
2026-07-05;entraineur;LEO ABRIVARD;0
2026-07-05;entraineur;E. SZIRMAY;0
2026-07-05;entraineur;BENJAMIN LEREBOURG;0
2026-07-05;entraineur;B. BOURGOIN;0
2026-07-05;entraineur;L. GUILLEMIN;0
2026-07-05;entraineur;S. PRIOUL;0
2026-07-05;entraineur;STÉ. ENT. R. ET D. HUE;0
2026-07-05;entraineur;V. LEBARQUE;0
2026-07-05;entraineur;GREGG LUPI;0
2026-07-05;entraineur;ST. MEUNIER;0
2026-07-05;entraineur;HUGHES LEVESQUE;0
2026-07-05;entraineur;J. GARNIER;0
2026-07-05;entraineur;VITALE CIOTOLA;0
2026-07-05;entraineur;J. WESTHOLM;1
2026-07-05;entraineur;J.M. MARIE;0
2026-07-05;entraineur;E. DEVENNE;0
2026-07-05;entraineur;O. TIRARD;0
2026-07-05;entraineur;E. SZIRMAY;0
2026-07-05;entraineur;G. CURENS;0
2026-07-05;entraineur;MME EMELINE DESMIGNEUX;0
2026-07-05;entraineur;J. POUTREL;0
2026-07-05;entraineur;L. GUILLEMIN;0
2026-07-05;entraineur;VITALE CIOTOLA;0
2026-07-05;entraineur;A. TESSANDIER;0
2026-07-05;entraineur;L.M. DAVID;0
2026-07-05;entraineur;LEO ABRIVARD;0
2026-07-05;entraineur;STÉ. ENT. R. ET D. HUE;0
2026-07-05;entraineur;R. JOLY;0
2026-07-05;entraineur;MME EMELINE DESMIGNEUX;0
2026-07-05;entraineur;P.EDOUARD MARY;0
2026-07-05;entraineur;ST. MEUNIER;0
2026-07-05;entraineur;Y. DOCQUIN;0
2026-07-05;entraineur;J. POUTREL;0
2026-07-05;entraineur;MLLE CL. BEILEARD;0
2026-07-05;entraineur;AURÉLIEN DESMARRES;0
2026-07-05;entraineur;K. VANDEMOORTELE;0
2026-07-05;entraineur;G. BEAUFILS;0
2026-07-05;entraineur;J. POUTREL;1
2026-07-05;entraineur;E. SZIRMAY;0
2026-07-05;entraineur;H. TOUVAIS;0
2026-07-05;entraineur;PH. DAUGEARD;0
2026-07-05;entraineur;J. ROUX;0
2026-07-05;entraineur;D. BLOND;0
2026-07-05;entraineur;G. SUCAET;0
2026-07-05;entraineur;MLLE CH. DELAMARE;0
2026-07-05;entraineur;S. GUARATO;1
2026-07-05;entraineur;E. DEVENNE;0
2026-07-05;entraineur;V. LEBARQUE;0
2026-07-05;entraineur;B. GOGLIN;0
2026-07-05;entraineur;CÉDRIC PARYS;0
2026-07-05;entraineur;PH.E. TRIBLE;0
2026-07-05;entraineur;S. PRIOUL;0
2026-07-05;entraineur;S. ROGER;0
2026-07-05;entraineur;J. LE MER;0
2026-07-05;entraineur;B. BOURGOIN;0
2026-07-05;entraineur;M. MONACO;0
2026-07-05;entraineur;J.P. DIABAT;0
2026-07-05;entraineur;P. BELLOCHE;0
2026-07-05;entraineur;TH. COULON;0
2026-07-05;entraineur;R. CORBIN;0
2026-07-05;entraineur;R. CORBIN;0
2026-07-05;entraineur;A. TABU;0
2026-07-05;entraineur;G. LAUREYS;0
2026-07-05;entraineur;B. MADELINE;0
2026-07-05;entraineur;LOIC GROUSSARD;0
2026-07-05;entraineur;ANTONIN ANDRE;0
2026-07-05;entraineur;THÉO CHERADAME;0
2026-07-05;entraineur;E. DEVENNE;0
2026-07-05;entraineur;L. CHARBONNEL;0
2026-07-05;entraineur;A. DAULIER;0
2026-07-05;entraineur;L.M. DAVID;0
2026-07-05;entraineur;S. ECALARD;0
2026-07-05;entraineur;S. LELIEVRE;1
2026-07-07;entraineur;P. PLOQUIN;0
2026-07-07;entraineur;J.L. DEHUT;0
2026-07-07;entraineur;CH. TACK;0
2026-07-07;entraineur;D. BROUWER;0
2026-07-07;entraineur;P.A. RYNWALT-BOULARD;1
2026-07-07;entraineur;A. GARANDEAU;0
2026-07-07;entraineur;K. LEBLANC;0
2026-07-07;entraineur;TH. LAMARE;0
2026-07-07;entraineur;CH. MIRANDEL;0
2026-07-07;entraineur;A.A. DAVID;0
2026-07-07;entraineur;L. BARASSIN;0
2026-07-07;entraineur;L. VERVA;0
2026-07-07;entraineur;G. SUCAET;0
2026-07-07;entraineur;N. BAZIRE;0
2026-07-07;entraineur;A. DUPERCHE;0
2026-07-07;entraineur;J. KOUBICHE;0
2026-07-07;entraineur;F. GHEKIERE;0
2026-07-07;entraineur;CH. NICOLE;0
2026-07-07;entraineur;K. LEBLANC;0
2026-07-07;entraineur;S. ERNAULT;0
2026-07-07;entraineur;V. RENAULT;1
2026-07-07;entraineur;B. MARIE;0
2026-07-07;entraineur;STÉ. ENT. JONATHAN VANMEERBECK;0
2026-07-07;entraineur;G. VERVA;0
2026-07-07;entraineur;F. LERCIER;0
2026-07-07;entraineur;STÉ. ENT. JONATHAN VANMEERBECK;0
2026-07-07;entraineur;J. KOUBICHE;0
2026-07-07;entraineur;B. MARIE;0
2026-07-07;entraineur;B. MARIE;0
2026-07-07;entraineur;F. DUCROCQ;0
2026-07-07;entraineur;N. BAZIRE;0
2026-07-07;entraineur;S. ROGER;0
2026-07-07;entraineur;CH. MIRANDEL;1
2026-07-07;entraineur;MME CELESTINE CORTY;0
2026-07-07;entraineur;RUDOLPHE BOTQUIN;0
2026-07-07;entraineur;Y. TEERLINCK;0
2026-07-07;entraineur;STÉ. ENT. JONATHAN VANMEERBECK;0
2026-07-07;entraineur;MME C. DE SOETE;0
2026-07-07;entraineur;F. GHEKIERE;0
2026-07-07;entraineur;B.J. CREBAS;0
2026-07-07;entraineur;A. GARANDEAU;0
2026-07-07;entraineur;N. BRIDAULT;0
2026-07-07;entraineur;STÉ. ENT. GRÉGORY THOREL;0
2026-07-07;entraineur;D. DELAROCHE;0
2026-07-07;entraineur;MLLE ST. LEPETIT;0
2026-07-07;entraineur;A. RIPOLL RIGO;1
2026-07-07;entraineur;L. ROELENS;0
2026-07-07;entraineur;J.L. DERSOIR;0
2026-07-07;entraineur;STÉ. ENT. JONATHAN VANMEERBECK;0
2026-07-07;entraineur;LOUIS RODRIGUEZ;0
2026-07-07;entraineur;A. VAN ACHTER;0
2026-07-07;entraineur;B. PITON;0
2026-07-07;entraineur;Y. TEERLINCK;0
2026-07-07;entraineur;L. ROELENS;0
2026-07-07;entraineur;F. GIARD;0
2026-07-07;entraineur;A. RANDON;0
2026-07-07;entraineur;S. LABOUTIQUE;0
2026-07-07;entraineur;MME G. MASSCHAELE;0
2026-07-07;entraineur;B.J. CREBAS;1
2026-07-07;entraineur;D. DELAROCHE;0
2026-07-07;entraineur;B. GOOP;0
2026-07-07;entraineur;V. RENAULT;0
2026-07-07;entraineur;G.A. POU POU;0
2026-07-07;entraineur;B. PITON;0
2026-07-07;entraineur;STÉ. ENT. JONATHAN VANMEERBECK;0
2026-07-07;entraineur;A. LANNOO;0
2026-07-07;entraineur;J.L. DERSOIR;0
2026-07-07;entraineur;B. PITON;0
2026-07-07;entraineur;F. OUVRIE;0
2026-07-07;entraineur;F. LERCIER;0
2026-07-07;entraineur;Y. DESMET;0
2026-07-07;entraineur;MME C. DE SOETE;0
2026-07-07;entraineur;MME SVIATLANA TARAN;0
2026-07-07;entraineur;P.L. DESAUNETTE;0
2026-07-07;entraineur;S. ROGER;0
2026-07-07;entraineur;S. ERNAULT;1
2026-07-07;entraineur;P.L. DESAUNETTE;0
2026-07-07;entraineur;P.Y. VERVA;0
2026-07-07;entraineur;L. CANNAERT;0
2026-07-07;entraineur;F. DUCROCQ;0
2026-07-07;entraineur;MLLE V. LIETARD;0
2026-07-07;entraineur;PAVEL TAMSIN;0
2026-07-07;entraineur;MLLE D. ARAMINI;0
2026-07-07;entraineur;MLLE C. LECLERCQ;1
2026-07-07;entraineur;Y. DESMET;0
2026-07-07;entraineur;MME C. DE SOETE;0
2026-07-07;entraineur;B. PITON;0
2026-07-07;entraineur;MME G. MASSCHAELE;0
2026-07-07;entraineur;S. HARDY;0
2026-07-07;entraineur;CL. THOMAIN;0
2026-07-07;entraineur;A.G. MAILLARD;0
2026-07-07;entraineur;A. DE VAUGIRAUD;0
2026-07-07;entraineur;THOMAS LEBREC;0
2026-07-07;entraineur;N. CATHERINE;1
2026-07-07;entraineur;M. SASSIER;0
2026-07-07;entraineur;S. LEBLOND;0
2026-07-07;entraineur;M. SASSIER;0
2026-07-07;entraineur;J.PH. DUBOIS;0
2026-07-07;entraineur;S. ROUSSELLE;0
2026-07-07;entraineur;L. PESCHET;0
2026-07-07;entraineur;ARNAUD DESMOTTES;0
2026-07-07;entraineur;D. LOCQUENEUX;0
2026-07-07;entraineur;JEAN-FRANÇOIS MOQUET;0
2026-07-07;entraineur;M. MOREAU;0
2026-07-07;entraineur;R. CORBIN;0
2026-07-07;entraineur;R. CORBIN;1
2026-07-07;entraineur;G. HOUEL;0
2026-07-07;entraineur;M. MOREAU;0
2026-07-07;entraineur;MLLE D. ARAMINI;0
2026-07-07;entraineur;G. LAVARDE;0
2026-07-07;entraineur;S. HARDY;0
2026-07-07;entraineur;JOHNNY WESTENBRINK;0
2026-07-07;entraineur;A.A. GUIBOUT;0
2026-07-07;entraineur;F. TERRY;0
2026-07-07;entraineur;P. CIMAROSTI;0
2026-07-07;entraineur;D. LOCQUENEUX;0
2026-07-07;entraineur;RENAUD JULIEN;0
2026-07-07;entraineur;S. POILANE;0
2026-07-07;entraineur;A. MUIDEBLED;0
2026-07-07;entraineur;M. SASSIER;0
2026-07-07;entraineur;F. TERRY;0
2026-07-07;entraineur;B. CARPENTIER;0
2026-07-07;entraineur;M. DONIO;0
2026-07-07;entraineur;G. DELACOUR;0
2026-07-07;entraineur;CL. THOMAIN;0
2026-07-07;entraineur;GUILLAUME JOUVE;0
2026-07-07;entraineur;V. LEBARQUE;0
2026-07-07;entraineur;A. THOMAS;0
2026-07-07;entraineur;G. HOUEL;0
2026-07-07;entraineur;ST. PROVOOST;1
2026-07-07;entraineur;J.F. POPOT;0
2026-07-07;entraineur;J. VILAULT;0
2026-07-07;entraineur;A. DE VAUGIRAUD;0
2026-07-07;entraineur;A. THOMAS;0
2026-07-07;entraineur;J.PH. MONCLIN;1
2026-07-07;entraineur;F. BLANDIN;0
2026-07-07;entraineur;PH. ALLAIRE;0
2026-07-07;entraineur;LEO ABRIVARD;0
2026-07-07;entraineur;P. CASTEL;0
2026-07-07;entraineur;J.M. MARIE;0
2026-07-07;entraineur;J.M. LEGROS;0
2026-07-07;entraineur;P.A. DELACOUR;0
2026-07-07;entraineur;DARIUSZ CZERWINSKI;0
2026-07-07;entraineur;ARNAUD DESMOTTES;0
2026-07-07;entraineur;F.M. MORIN;0
2026-07-07;entraineur;O. LECHARPENTIER;0
2026-07-07;entraineur;P.J. GOETZ;0
2026-07-07;entraineur;G. DEMOULIN;0
2026-07-07;entraineur;ANTOINE TRIHOLLET;0
2026-07-07;entraineur;S. HARDY;0
2026-07-07;entraineur;ST. PROVOOST;0
2026-07-07;entraineur;L.M. DAVID;0
2026-07-07;entraineur;A. DE JESUS;0
2026-07-07;entraineur;J.L. CARPON;0
2026-07-07;entraineur;CHRISTOPHE MARIE;0
2026-07-07;entraineur;N. CATHERINE;1
2026-07-07;entraineur;R. CORBIN;0
2026-07-07;entraineur;ST. PROVOOST;0
2026-07-07;entraineur;N. DELAMARRE;0
2026-07-07;entraineur;J.W. HALLAIS;0
2026-07-08;entraineur;CH.A. MARY;0
2026-07-08;entraineur;P. LELIEVRE;0
2026-07-08;entraineur;B. ANGOT;0
2026-07-08;entraineur;CH. DREUX;0
2026-07-08;entraineur;E. VARIN;0
2026-07-08;entraineur;J. DUBREIL;0
2026-07-08;entraineur;W. BIGEON;1
2026-07-08;entraineur;CH. CUILLER;0
2026-07-08;entraineur;S. FERCHAUD;0
2026-07-08;entraineur;CH. DREUX;0
2026-07-08;entraineur;TH. RAFFEGEAU;0
2026-07-08;entraineur;A. MARION;0
2026-07-08;entraineur;F.X. KOENIG;0
2026-07-08;entraineur;V. GOUIN;0
2026-07-08;entraineur;CH.A. MARY;0
2026-07-08;entraineur;CH.A. MALLET;0
2026-07-08;entraineur;S. DESHAIES;0
2026-07-08;entraineur;A. SOURICE;0
2026-07-08;entraineur;A. REVEILLON;0
2026-07-08;entraineur;F. GENCE;0
2026-07-08;entraineur;B. BELUZE;0
2026-07-08;entraineur;TH. LAMARE;0
2026-07-08;entraineur;ANTHONY DOLLION;0
2026-07-08;entraineur;W. BIGEON;0
2026-07-08;entraineur;M. ABRIVARD;1
2026-07-08;entraineur;S. ROGER;0
2026-07-08;entraineur;ARNAUD DESMOTTES;0
2026-07-08;entraineur;M. CONSTANTIN;0
2026-07-08;entraineur;F. TERRY;0
2026-07-08;entraineur;J.P. MARMION;1
2026-07-08;entraineur;A. GUYARD;0
2026-07-08;entraineur;LOIC GROUSSARD;0
2026-07-08;entraineur;F. TERRY;0
2026-07-08;entraineur;S. TESSIER;0
2026-07-08;entraineur;O. LECHARPENTIER;0
2026-07-08;entraineur;E. VARIN;0
2026-07-08;entraineur;C. CHENU;0
2026-07-08;entraineur;L. LE DREAN;0
2026-07-08;entraineur;LEO ABRIVARD;0
2026-07-08;entraineur;V. RAIMBAULT;0
2026-07-08;entraineur;L. KOUBICHE;0
2026-07-08;entraineur;MME C. DE SOETE;0
2026-07-08;entraineur;A. THOMAS;0
2026-07-08;entraineur;O. POTIER;0
2026-07-08;entraineur;F. TERRY;0
2026-07-08;entraineur;CH. CUILLER;0
2026-07-08;entraineur;G. DELAUNE;0
2026-07-08;entraineur;V. RAIMBAULT;0
2026-07-08;entraineur;A. REVEILLON;0
2026-07-08;entraineur;F. GUINHUT;0
2026-07-08;entraineur;MME F.F. BERTRAND;0
2026-07-08;entraineur;CH. MOTTIER;1
2026-07-08;entraineur;CH.A. MARY;0
2026-07-08;entraineur;J.PH. MONCLIN;0
2026-07-08;entraineur;J.P. MARMION;0
2026-07-08;entraineur;E. SZIRMAY;0
2026-07-08;entraineur;J.F. POPOT;0
2026-07-08;entraineur;O. RAFFIN;0
2026-07-08;entraineur;H. MARIE;0
2026-07-08;entraineur;A. GUYARD;0
2026-07-08;entraineur;M. ABRIVARD;0
2026-07-08;entraineur;E. VARIN;0
2026-07-08;entraineur;MME C. DE SOETE;0
2026-07-08;entraineur;S. ROGER;0
2026-07-08;entraineur;F. TERRY;0
2026-07-08;entraineur;B. ANGOT;0
2026-07-08;entraineur;G.A. POU POU;0
2026-07-08;entraineur;C. CHENU;0
2026-07-08;entraineur;CH. GALLIER;0
2026-07-08;entraineur;OLIVIER TOUVAIS;1
2026-07-08;entraineur;LOIC GROUSSARD;0
2026-07-08;entraineur;J.P. MARMION;0
2026-07-08;entraineur;F. TERRY;0
2026-07-08;entraineur;D. CHERBONNEL;0
2026-07-08;entraineur;CH.A. MARY;0
2026-07-08;entraineur;M. SASSIER;1
2026-07-08;entraineur;S. POILANE;0
2026-07-08;entraineur;F. TERRY;1
2026-07-08;entraineur;W. MICHEL;0
2026-07-08;entraineur;J.J. BEAUSSE;0
2026-07-08;entraineur;H. MARIE;0
2026-07-08;entraineur;CH.A. MARY;0
2026-07-08;entraineur;A. GUYARD;0
2026-07-08;entraineur;C. BATY;0
2026-07-08;entraineur;O. RAFFIN;0
2026-07-08;entraineur;G. PRAT;0
2026-07-08;entraineur;E. VARIN;0
2026-07-08;entraineur;LOIC GROUSSARD;0
2026-07-08;entraineur;D. KUMPEN;0
2026-07-08;entraineur;B. DEBRIS;0
2026-07-08;entraineur;A. PEJUS;0
2026-07-08;entraineur;A. SOURICE;0
2026-07-08;entraineur;LOIC GROUSSARD;0
2026-07-08;entraineur;CH. DE GROOTE;0
2026-07-08;entraineur;R. MOURICE;0
2026-07-08;entraineur;A. GOUGEON;0
2026-07-08;entraineur;L. BAUDRON;0
2026-07-08;entraineur;R. DERIEUX;0
2026-07-08;entraineur;STÉ. ENT. THÉO BRIAND;0
2026-07-08;entraineur;V. ROYER;0
2026-07-08;entraineur;D. CINIER;0
2026-07-08;entraineur;L. BAUDRON;0
2026-07-08;entraineur;P. LELIEVRE;0
2026-07-08;entraineur;STÉ. ENT. CHRISTOPHE MARTENS;1
2026-07-08;entraineur;N. ENSCH;0
2026-07-08;entraineur;B. GOETZ;0
2026-07-08;entraineur;G. LAURENT;0
2026-07-08;entraineur;CHARLES BOUVIER;1
2026-07-08;entraineur;R. MOURICE;0
2026-07-08;entraineur;M. IZZO;0
2026-07-08;entraineur;B. GOETZ;0
2026-07-08;entraineur;CH. DE GROOTE;0
2026-07-08;entraineur;TH. BONNARDEL;0
2026-07-08;entraineur;J. CORBANIE;0
2026-07-08;entraineur;D. CINIER;0
2026-07-08;entraineur;CHARLES BOUVIER;0
2026-07-08;entraineur;R. MOURICE;0
2026-07-08;entraineur;K. LEBLANC;0
2026-07-08;entraineur;D. BROUWER;0
2026-07-08;entraineur;J.M. ROUBAUD;0
2026-07-08;entraineur;E. GOUT;0
2026-07-08;entraineur;N. ENSCH;0
2026-07-08;entraineur;R. MOURICE;0
2026-07-08;entraineur;W. BIGEON;0
2026-07-08;entraineur;R. DERIEUX;1
2026-07-08;entraineur;K. THONNERIEUX;0
2026-07-08;entraineur;J.M. ROUBAUD;0
2026-07-08;entraineur;J. CORBANIE;0
2026-07-08;entraineur;C. BUHIGNE;0
2026-07-08;entraineur;MICKAEL CORMY;0
2026-07-08;entraineur;L. GOUT;0
2026-07-08;entraineur;N. ENSCH;0
2026-07-08;entraineur;C. BUHIGNE;1
2026-07-08;entraineur;D. BEKAERT;0
2026-07-08;entraineur;N. MORTAGNE;0
2026-07-08;entraineur;C. BUHIGNE;0
2026-07-08;entraineur;H. GRIFT;0
2026-07-08;entraineur;S. LALOUM;0
2026-07-08;entraineur;D. CINIER;0
2026-07-08;entraineur;MICKAEL CORMY;0
2026-07-08;entraineur;J. CORBANIE;0
2026-07-08;entraineur;E. GOUT;0
2026-07-08;entraineur;STÉ. ENT. CHRISTOPHE MARTENS;1
2026-07-08;entraineur;S. LALOUM;0
2026-07-08;entraineur;D. DESBORDES;0
2026-07-08;entraineur;D. CINIER;0
2026-07-08;entraineur;CHARLES BOUVIER;0
2026-07-08;entraineur;R. DERIEUX;1
2026-07-08;entraineur;R. MOURICE;0
2026-07-08;entraineur;D. CINIER;0
2026-07-08;entraineur;K. LEBLANC;0
2026-07-08;entraineur;R. MOURICE;0
2026-07-08;entraineur;P. VERCRUYSSE;0
