race_id;date;hippodrome;numero;cheval;prob_robin;p_marche_verrou;p_marche_final;resultat;rapport_verrou;rapport_final;verrouillee
20260714-R2C3;2026-07-14;LANGON-LIBOURNE;7;JASMIN D'AVENIR;0.03383;;0.01363;0;;76.0;0
20260714-R2C3;2026-07-14;LANGON-LIBOURNE;8;JANGO BELLO;0.04665;;0.03343;0;;31.0;0
20260714-R2C3;2026-07-14;LANGON-LIBOURNE;9;JOYEUSE D'ATOUT;0.01663;;0.01594;0;;65.0;0
20260714-R2C3;2026-07-14;LANGON-LIBOURNE;10;JOURNEE A LA GRAVE;0.11154;;0.13457;0;;7.7;0
20260714-R2C3;2026-07-14;LANGON-LIBOURNE;11;JASPER DU BELLAY;0.02229;;0.03838;0;;27.0;0
20260714-R2C3;2026-07-14;LANGON-LIBOURNE;12;JONAS;0.02094;;0.02878;0;;36.0;0
20260714-R2C3;2026-07-14;LANGON-LIBOURNE;13;JAVANAISE DE FARS;0.02228;;0.20318;0;;5.1;0
20260714-R2C3;2026-07-14;LANGON-LIBOURNE;14;JAVA DE ROUAISSE;0.01245;;0.02657;0;;39.0;0
20260714-R2C4;2026-07-14;LANGON-LIBOURNE;1;LIBERTY BOND;0.01268;;0.00737;0;;114.0;0
20260714-R2C4;2026-07-14;LANGON-LIBOURNE;2;LEONA JELMA;0.01349;;0.00923;0;;91.0;0
20260714-R2C4;2026-07-14;LANGON-LIBOURNE;3;LALANDE SMILE;0.02375;;0.0764;0;;11.0;0
20260714-R2C4;2026-07-14;LANGON-LIBOURNE;4;LEGENDE D'ETE;0.04058;;0.02898;0;;29.0;0
20260714-R2C4;2026-07-14;LANGON-LIBOURNE;5;LILONA DU PADOUENG;0.16142;;0.04423;0;;19.0;0
20260714-R2C4;2026-07-14;LANGON-LIBOURNE;6;LADY GODIVA;0.0503;;0.01586;0;;53.0;0
20260714-R2C4;2026-07-14;LANGON-LIBOURNE;7;L'ETOILE MASCAR;0.06773;;0.03654;0;;23.0;0
20260714-R2C4;2026-07-14;LANGON-LIBOURNE;8;LA PERLE RARE;0.052;;0.03112;0;;27.0;0
20260714-R2C4;2026-07-14;LANGON-LIBOURNE;9;LAMITIE DE HOUELLE;0.02239;;0.0894;0;;9.4;0
20260714-R2C4;2026-07-14;LANGON-LIBOURNE;10;L'IDOLE DRY;0.32404;;0.24717;0;;3.4;0
20260714-R2C4;2026-07-14;LANGON-LIBOURNE;11;LORELEI;0.17546;;0.30013;1;;2.8;0
20260714-R2C4;2026-07-14;LANGON-LIBOURNE;12;LADY DU CORTA;0.05616;;0.11356;0;;7.4;0
20260714-R2C5;2026-07-14;LANGON-LIBOURNE;1;L'ETONNANT;0.00737;;0.00616;0;;156.0;0
20260714-R2C5;2026-07-14;LANGON-LIBOURNE;3;LIANG DU PATURAL;0.01718;;0.03203;0;;30.0;0
20260714-R2C5;2026-07-14;LANGON-LIBOURNE;4;LUCKY DU CHALONGE;0.02699;;0.02746;0;;35.0;0
20260714-R2C5;2026-07-14;LANGON-LIBOURNE;5;LOTUS DE BLAY;0.50866;;0.02045;0;;47.0;0
20260714-R2C5;2026-07-14;LANGON-LIBOURNE;6;LUCKY DAY;0.04198;;0.06406;0;;15.0;0
20260714-R2C5;2026-07-14;LANGON-LIBOURNE;7;LUCKY CHARM;0.18633;;0.32032;1;;3.0;0
20260714-R2C5;2026-07-14;LANGON-LIBOURNE;8;LORD DU GILET;0.01238;;0.02002;0;;48.0;0
20260714-R2C5;2026-07-14;LANGON-LIBOURNE;9;LEVYLAND;0.01074;;0.02597;0;;37.0;0
20260714-R2C5;2026-07-14;LANGON-LIBOURNE;10;LEOPARD;0.01339;;0.06006;0;;16.0;0
20260714-R2C5;2026-07-14;LANGON-LIBOURNE;11;LUTIN DU LAYON;0.04866;;0.03314;0;;29.0;0
20260714-R2C5;2026-07-14;LANGON-LIBOURNE;12;LORENZACCIO;0.02474;;0.27456;0;;3.5;0
20260714-R2C5;2026-07-14;LANGON-LIBOURNE;13;LISKI DE LA CRIERE;0.10159;;0.11578;0;;8.3;0
20260714-R2C6;2026-07-14;LANGON-LIBOURNE;1;KALIE DU BLEQUIN;0.02696;0.01926;0.01095;0;44.0;77.0;1
20260714-R2C6;2026-07-14;LANGON-LIBOURNE;2;KATARINA DU VIGNAC;0.00814;0.00718;0.00502;0;118.0;168.0;1
20260714-R2C6;2026-07-14;LANGON-LIBOURNE;3;KENTUCKY TUILERIE;0.03812;0.03391;0.02908;0;25.0;29.0;1
20260714-R2C6;2026-07-14;LANGON-LIBOURNE;4;KAHORS DE LA PIECE;0.0164;0.04986;0.06488;0;17.0;13.0;1
20260714-R2C6;2026-07-14;LANGON-LIBOURNE;5;KOALA DU DROPT;0.01919;0.02067;0.01591;0;41.0;53.0;1
20260714-R2C6;2026-07-14;LANGON-LIBOURNE;6;KIR DE KACY;0.02847;0.05651;0.07668;0;15.0;11.0;1
20260714-R2C6;2026-07-14;LANGON-LIBOURNE;7;KELLE LOVELY GIRL;0.02342;0.03391;0.03667;0;25.0;23.0;1
20260714-R2C6;2026-07-14;LANGON-LIBOURNE;8;KING TURGOT;0.0132;0.02923;0.02811;1;29.0;30.0;1
20260714-R2C6;2026-07-14;LANGON-LIBOURNE;9;KASTEL LOVE;0.10133;0.11455;0.10676;0;7.4;7.9;1
20260714-R2C6;2026-07-14;LANGON-LIBOURNE;10;KELLY DU LUPIN;0.47494;0.27343;0.23429;0;3.1;3.6;1
20260714-R2C6;2026-07-14;LANGON-LIBOURNE;11;KINGKARL;0.02398;0.01695;0.0114;0;50.0;74.0;1
20260714-R2C6;2026-07-14;LANGON-LIBOURNE;12;KAMELIA VIVANCIERE;0.0224;0.01413;0.00767;0;60.0;110.0;1
20260714-R2C6;2026-07-14;LANGON-LIBOURNE;13;KATCHINA DUEM;0.02162;0.14614;0.15061;0;5.8;5.6;1
20260714-R2C6;2026-07-14;LANGON-LIBOURNE;14;KASIMODO DREAM;0.18184;0.18427;0.22196;0;4.6;3.8;1
20260714-R2C8;2026-07-14;LANGON-LIBOURNE;1;IGOR DU PLANTIS;0.00786;0.00855;0.00744;0;98.0;113.0;1
20260714-R2C8;2026-07-14;LANGON-LIBOURNE;2;HONEY DE TOUCHYVON;0.01155;0.01009;0.00718;0;83.0;117.0;1
20260714-R2C8;2026-07-14;LANGON-LIBOURNE;3;JAGUAR DU LONDEL;0.01173;0.0067;0.00539;0;125.0;156.0;1
20260714-R2C8;2026-07-14;LANGON-LIBOURNE;4;INVINCIBLE BOURBON;0.01401;0.01034;0.01038;0;81.0;81.0;1
20260714-R2C8;2026-07-14;LANGON-LIBOURNE;5;JAGOAR DU TRIEUX;0.01722;0.08816;0.08406;0;9.5;10.0;1
20260714-R2C8;2026-07-14;LANGON-LIBOURNE;6;HORTENSIA DE LARRE;0.03677;0.02326;0.02155;0;36.0;39.0;1
20260714-R2C8;2026-07-14;LANGON-LIBOURNE;7;HASPARNE DUEM;0.00637;0.00855;0.00718;0;98.0;117.0;1
20260714-R2C8;2026-07-14;LANGON-LIBOURNE;8;JERENAL D'HAMELINE;0.60355;0.13086;0.27116;0;6.4;3.1;1
20260714-R2C8;2026-07-14;LANGON-LIBOURNE;9;HORTINO;0.02986;0.02991;0.04003;0;28.0;21.0;1
20260714-R2C8;2026-07-14;LANGON-LIBOURNE;10;HISTORIC DAY;0.01758;0.02702;0.03821;0;31.0;22.0;1
20260714-R2C8;2026-07-14;LANGON-LIBOURNE;11;IRON JET;0.00979;0.01351;0.01106;0;62.0;76.0;1
20260714-R2C8;2026-07-14;LANGON-LIBOURNE;12;HEAD OF STATE;0.14596;0.41875;0.30021;0;2.0;2.8;1
20260714-R2C8;2026-07-14;LANGON-LIBOURNE;13;IDOLE DE MEAT;0.00925;0.06442;0.04203;0;13.0;20.0;1
20260714-R2C8;2026-07-14;LANGON-LIBOURNE;14;JOJOBA DE QUERAY;0.03691;0.08375;0.08406;1;10.0;10.0;1
20260714-R2C8;2026-07-14;LANGON-LIBOURNE;15;ISERIA GRIFF;0.04159;0.07614;0.07005;0;11.0;12.0;1
20260714-R5C1;2026-07-14;CABOURG;1;JOLANA JADOR;0.0138;;0.01064;0;50.0;79.0;0
20260714-R5C1;2026-07-14;CABOURG;2;JULIANA SPIRIT;0.19974;;0.31118;0;4.8;2.7;0
20260714-R5C1;2026-07-14;CABOURG;3;JADE THORIS;0.05282;;0.04668;0;11.0;18.0;0
20260714-R5C1;2026-07-14;CABOURG;4;JOUEUR DANICA;0.03901;;0.10772;0;8.3;7.8;0
20260714-R5C1;2026-07-14;CABOURG;5;JUNIOR DU CHERISAY;0.00837;;0.00824;0;52.0;102.0;0
20260714-R5C1;2026-07-14;CABOURG;6;JADOR JOSSELYN;0.03841;;0.16804;0;9.6;5.0;0
20260714-R5C1;2026-07-14;CABOURG;7;JEEP DE DALINE;0.03799;;0.03361;0;19.0;25.0;0
20260714-R5C1;2026-07-14;CABOURG;8;JUNE D'ERABLE;0.40239;;0.21004;1;2.6;4.0;0
20260714-R5C1;2026-07-14;CABOURG;9;JACK L'EVENTREUR;0.03006;;0.02897;0;14.0;29.0;0
20260714-R5C1;2026-07-14;CABOURG;10;JOGGER KILY;0.1658;;0.07001;0;10.0;12.0;0
20260714-R5C1;2026-07-14;CABOURG;11;JERIKA DE KERYANN;0.01161;;0.00488;0;72.0;172.0;0
20260714-R5C2;2026-07-14;CABOURG;1;MAISY DU DONJON;0.04291;;0.07072;0;;12.0;0
20260714-R5C2;2026-07-14;CABOURG;2;MENEUSE DE HOUELLE;0.01797;;0.02737;0;;31.0;0
20260714-R5C2;2026-07-14;CABOURG;3;MACOUMBA DAIRPET;0.20182;;0.05657;0;;15.0;0
20260714-R5C2;2026-07-14;CABOURG;4;MULANE DU BOCAGE;0.01083;;0.02572;0;;33.0;0
20260714-R5C2;2026-07-14;CABOURG;5;MADONE PIYA;0.02018;;0.02572;0;;33.0;0
20260714-R5C2;2026-07-14;CABOURG;6;MAKITA BERRY;0.03059;;0.24246;1;;3.5;0
20260714-R5C2;2026-07-14;CABOURG;7;MISS GRAIGNES;0.1526;;0.09325;0;;9.1;0
20260714-R5C2;2026-07-14;CABOURG;8;MAYWENN DU GUERET;0.29602;;0.09125;0;;9.3;0
20260714-R5C2;2026-07-14;CABOURG;9;MADEIRA;0.09992;;0.22935;0;;3.7;0
20260714-R5C2;2026-07-14;CABOURG;10;MILADY DREAM;0.01794;;0.01664;0;;51.0;0
20260714-R5C2;2026-07-14;CABOURG;11;MERRY DE MALABRY;0.06008;;0.10607;0;;8.0;0
20260714-R5C2;2026-07-14;CABOURG;12;MISS MELODY PEEL;0.04914;;0.01489;0;;57.0;0
20260714-R5C3;2026-07-14;CABOURG;1;LUPIN DU RIB;0.09721;0.10818;0.18391;0;7.8;4.6;1
20260714-R5C3;2026-07-14;CABOURG;2;LIBERATOR PHEDO;0.01708;0.03014;0.01659;0;28.0;51.0;1
20260714-R5C3;2026-07-14;CABOURG;3;LEADER BLACK;0.08525;0.06491;0.0564;0;13.0;15.0;1
20260714-R5C3;2026-07-14;CABOURG;4;LIBERAL BABY;0.06032;0.03375;0.0282;0;25.0;30.0;1
20260714-R5C3;2026-07-14;CABOURG;5;LOVELY ONE;0.03708;0.04018;0.02417;0;21.0;35.0;1
20260714-R5C3;2026-07-14;CABOURG;6;LAMENTIN;0.05541;0.05625;0.03254;0;15.0;26.0;1
20260714-R5C3;2026-07-14;CABOURG;7;LORD OF THE RINGS;0.34826;0.4441;0.36781;1;1.9;2.3;1
20260714-R5C3;2026-07-14;CABOURG;8;LOVELY PIYA;0.11633;0.12594;0.20142;0;6.7;4.2;1
20260714-R5C3;2026-07-14;CABOURG;9;L'AS DE PIQUE;0.01448;0.01298;0.00769;0;65.0;110.0;1
20260714-R5C3;2026-07-14;CABOURG;10;LE CLASSIC;0.14365;0.04688;0.0564;0;18.0;15.0;1
20260714-R5C3;2026-07-14;CABOURG;11;LUCKY DELADOU;0.02493;0.03669;0.02488;0;23.0;34.0;1
20260714-R5C5;2026-07-14;CABOURG;1;MAMBO DU MIREL;0.29147;0.1452;0.18123;0;5.8;4.7;1
20260714-R5C5;2026-07-14;CABOURG;2;MAESTRO BILOU;0.00809;0.02159;0.00946;0;39.0;90.0;1
20260714-R5C5;2026-07-14;CABOURG;3;MAGIC D'ESPACE;0.15747;0.08422;0.10516;0;10.0;8.1;1
20260714-R5C5;2026-07-14;CABOURG;4;MILLE SOUS GEKA;0.05453;0.03119;0.02129;0;27.0;40.0;1
20260714-R5C5;2026-07-14;CABOURG;5;MOZART LA LONDE;0.01993;0.02406;0.01183;0;35.0;72.0;1
20260714-R5C5;2026-07-14;CABOURG;6;MYAGO CAYENNAIS;0.10215;0.3509;0.31547;1;2.4;2.7;1
20260714-R5C5;2026-07-14;CABOURG;7;MIRAGE DU CAIEU;0.15289;0.17187;0.15487;0;4.9;5.5;1
20260714-R5C5;2026-07-14;CABOURG;8;MAYWEATHER;0.01979;0.02477;0.01577;0;34.0;54.0;1
20260714-R5C5;2026-07-14;CABOURG;9;MIRADOR;0.15769;0.03239;0.03549;0;26.0;24.0;1
20260714-R5C5;2026-07-14;CABOURG;10;MYTHE D'ERABLE;0.036;0.11381;0.14943;0;7.4;5.7;1
20260714-R5C7;2026-07-14;CABOURG;1;NIGHT LOCO;0.00488;0.00529;0.00304;0;159.0;277.0;1
20260714-R5C7;2026-07-14;CABOURG;2;NINA GALAA;0.00888;0.02549;0.02216;0;33.0;38.0;1
20260714-R5C7;2026-07-14;CABOURG;3;NAGA JOLOKIA;0.01011;0.01335;0.01276;0;63.0;66.0;1
20260714-R5C7;2026-07-14;CABOURG;4;NEPTUNE D'AVE;0.00852;0.02103;0.01002;0;40.0;84.0;1
20260714-R5C7;2026-07-14;CABOURG;5;NOVENA D'OURVILLE;0.00927;0.01092;0.00739;0;77.0;114.0;1
20260714-R5C7;2026-07-14;CABOURG;6;NOUVELLE HISTOIRE;0.01138;0.01869;0.00745;0;45.0;113.0;1
20260714-R5C7;2026-07-14;CABOURG;7;NARISSA DE LOU;0.0508;0.09345;0.0842;0;9.0;10.0;1
20260714-R5C7;2026-07-14;CABOURG;8;NO ONE DE SOUVELLE;0.00919;0.03657;0.01754;0;23.0;48.0;1
20260714-R5C7;2026-07-14;CABOURG;9;NICE HEIDY SANTA;0.00892;0.02156;0.01914;0;39.0;44.0;1
20260714-R5C7;2026-07-14;CABOURG;10;NOTRE SEVEN;0.02244;0.02051;0.02005;0;41.0;42.0;1
20260714-R5C7;2026-07-14;CABOURG;11;NEPTUNE MADRIK;0.03083;0.05256;0.04678;0;16.0;18.0;1
20260714-R5C7;2026-07-14;CABOURG;12;NEPTUNA;0.78432;0.36566;0.22157;1;2.3;3.8;1
20260714-R5C7;2026-07-14;CABOURG;13;NUIT DE STAR;0.00848;0.06007;0.06014;0;14.0;14.0;1
20260714-R5C7;2026-07-14;CABOURG;14;NOBLIA;0.03198;0.25485;0.46777;0;3.3;1.8;1
20260714-R5C8;2026-07-14;CABOURG;1;KOSAK DU FER;0.01136;0.06046;0.06052;0;14.0;14.0;1
20260714-R5C8;2026-07-14;CABOURG;2;JOKER DARLING;0.49076;0.3135;0.38514;1;2.7;2.2;1
20260714-R5C8;2026-07-14;CABOURG;3;KOMINA;0.02339;0.11756;0.19257;0;7.2;4.4;1
20260714-R5C8;2026-07-14;CABOURG;4;KILLER ANGOT;0.15408;0.03023;0.03026;0;28.0;28.0;1
20260714-R5C8;2026-07-14;CABOURG;5;HAROLD BUROIS;0.01982;0.04455;0.01729;0;19.0;49.0;1
20260714-R5C8;2026-07-14;CABOURG;6;KALISTO DU BOURDON;0.06849;0.11439;0.13666;0;7.4;6.2;1
20260714-R5C8;2026-07-14;CABOURG;7;IROISE DES BAULTS;0.06072;0.12267;0.06518;0;6.9;13.0;1
20260714-R5C8;2026-07-14;CABOURG;8;KALOU D'IROISE;0.00759;0.03135;0.01695;0;27.0;50.0;1
20260714-R5C8;2026-07-14;CABOURG;9;JOUJO DES CINTY;0.02149;0.0249;0.01284;0;34.0;66.0;1
20260714-R5C8;2026-07-14;CABOURG;10;KOOL DU VALVIC;0.01827;0.02288;0.01193;0;37.0;71.0;1
20260714-R5C8;2026-07-14;CABOURG;11;KASTILLE;0.01519;0.0073;0.00476;0;116.0;178.0;1
20260714-R5C8;2026-07-14;CABOURG;12;KURIELE LEBEL;0.04104;0.04703;0.03259;0;18.0;26.0;1
20260714-R5C8;2026-07-14;CABOURG;13;KISSES DES ROMAINS;0.03732;0.02288;0.00683;0;37.0;124.0;1
20260714-R5C8;2026-07-14;CABOURG;14;KIARA DU SAPTEL;0.03047;0.04031;0.02648;0;21.0;32.0;1
20260714-R6C7;2026-07-14;JULLIANGES;1;JALIX DE NIOUX;0.04344;0.03538;0.0212;0;24.0;40.0;1
20260714-R6C7;2026-07-14;JULLIANGES;2;JALISCA SCOTT;0.04356;0.01544;0.02174;0;55.0;39.0;1
20260714-R6C7;2026-07-14;JULLIANGES;3;JESSIE RITAL;0.01417;0.08845;0.08478;0;9.6;10.0;1
20260714-R6C7;2026-07-14;JULLIANGES;4;JAMY DE SAMPANGES;0.03336;0.03538;0.0471;0;24.0;18.0;1
20260714-R6C7;2026-07-14;JULLIANGES;5;JAMBEROO;0.02462;0.02739;0.0314;0;31.0;27.0;1
20260714-R6C7;2026-07-14;JULLIANGES;6;JULIANA DU LOISIR;0.01685;0.07076;0.07065;0;12.0;12.0;1
20260714-R6C7;2026-07-14;JULLIANGES;7;JOHN RIVER;0.01624;0.03396;0.03261;0;25.0;26.0;1
20260714-R6C7;2026-07-14;JULLIANGES;8;JO DE L'ETANG;0.01897;0.01544;0.01843;0;55.0;46.0;1
20260714-R6C7;2026-07-14;JULLIANGES;9;INDEX D'YVEL;0.02365;0.01807;0.02291;0;47.0;37.0;1
20260714-R6C7;2026-07-14;JULLIANGES;10;JIMI'S BLUES;0.2209;0.21227;0.157;0;4.0;5.4;1
20260714-R6C7;2026-07-14;JULLIANGES;11;ILOVIROIZ DI LEONE;0.00946;0.04245;0.02174;0;20.0;39.0;1
20260714-R6C7;2026-07-14;JULLIANGES;12;ITEM DE MONTCIANT;0.03362;0.11172;0.11304;0;7.6;7.5;1
20260714-R6C7;2026-07-14;JULLIANGES;13;IDYLLE EVER;0.30699;0.13477;0.12846;0;6.3;6.6;1
20260714-R6C7;2026-07-14;JULLIANGES;14;HADES JULRY;0.04624;0.03692;0.04037;0;23.0;21.0;1
20260714-R6C7;2026-07-14;JULLIANGES;15;IGLIANO DES IRIS;0.14066;0.10355;0.17663;1;8.2;4.8;1
20260714-R6C7;2026-07-14;JULLIANGES;16;HERMES SCOTT;0.00728;0.01807;0.01194;0;47.0;71.0;1
20260714-R7C7;2026-07-14;CARPENTRAS;1;JANOT DE TOUCHYVON;0.0325;0.02737;0.02665;0;31.0;32.0;1
20260714-R7C7;2026-07-14;CARPENTRAS;2;JUDYRA BOISSIERE;0.01092;0.0404;0.02843;0;21.0;30.0;1
20260714-R7C7;2026-07-14;CARPENTRAS;3;JADE D'ALLIGNY;0.01238;0.0606;0.05017;0;14.0;17.0;1
20260714-R7C7;2026-07-14;CARPENTRAS;4;HAMBRIN D'ARANAU;0.07071;0.05303;0.04738;0;16.0;18.0;1
20260714-R7C7;2026-07-14;CARPENTRAS;5;JAXON DE BRY;0.36098;0.09533;0.14456;0;8.9;5.9;1
20260714-R7C7;2026-07-14;CARPENTRAS;6;JOBERT DU MOULIN;0.29307;0.13467;0.18541;0;6.3;4.6;1
20260714-R7C7;2026-07-14;CARPENTRAS;7;KATIMINNIE BROUETS;0.04843;0.13467;0.1273;1;6.3;6.7;1
20260714-R7C7;2026-07-14;CARPENTRAS;8;HACH DES CAPELLES;0.01222;0.01022;0.01137;0;83.0;75.0;1
20260714-R7C7;2026-07-14;CARPENTRAS;9;IBERICO;0.01357;0.02828;0.0328;0;30.0;26.0;1
20260714-R7C7;2026-07-14;CARPENTRAS;10;ISAAC DE SYVA;0.02117;0.03535;0.03554;0;24.0;24.0;1
20260714-R7C7;2026-07-14;CARPENTRAS;11;IMUVRINI;0.02699;0.05656;0.04738;0;15.0;18.0;1
20260714-R7C7;2026-07-14;CARPENTRAS;13;JEFF DE MONPAZ;0.05486;0.13908;0.12543;0;6.1;6.8;1
20260714-R7C7;2026-07-14;CARPENTRAS;14;HOUSTON PEJI;0.04219;0.18444;0.13757;0;4.6;6.2;1
20260715-R1C1;2026-07-15;LISIEUX;1;NIDILLERO;0.01134;0.03532;0.03151;0;24.0;27.0;1
20260715-R1C1;2026-07-15;LISIEUX;2;NIMOKO STAR;0.00997;0.01971;0.00773;0;43.0;110.0;1
20260715-R1C1;2026-07-15;LISIEUX;3;NEUF DE COEUR;0.00806;0.00963;0.00617;0;88.0;138.0;1
20260715-R1C1;2026-07-15;LISIEUX;4;NINJA DEFF;0.15083;0.10213;0.17364;0;8.3;4.9;1
20260715-R1C1;2026-07-15;LISIEUX;5;NOLDO D'ECHAL;0.41287;0.19714;0.17364;1;4.3;4.9;1
20260715-R1C1;2026-07-15;LISIEUX;6;NORIANO BELLO;0.1678;0.2422;0.19337;0;3.5;4.4;1
20260715-R1C1;2026-07-15;LISIEUX;7;NOBLE DIABLE MEF;0.02862;0.02923;0.02127;0;29.0;40.0;1
20260715-R1C1;2026-07-15;LISIEUX;8;NOBODY DU NOYER;0.02384;0.0326;0.01493;0;26.0;57.0;1
20260715-R1C1;2026-07-15;LISIEUX;9;NOOKER DREAM;0.0221;0.06055;0.04727;0;14.0;18.0;1
20260715-R1C1;2026-07-15;LISIEUX;10;NEW WORLD;0.06915;0.2291;0.30387;0;3.7;2.8;1
20260715-R1C1;2026-07-15;LISIEUX;11;NEMROD DE L'AUMOY;0.09542;0.04238;0.02659;0;20.0;32.0;1
20260715-R1C2;2026-07-15;LISIEUX;1;MIKONOS DE MAHEY;0.01096;0.04632;0.02716;0;18.0;31.0;1
20260715-R1C2;2026-07-15;LISIEUX;2;MAGIC CASH QUICK;0.22602;0.26053;0.38269;0;3.2;2.2;1
20260715-R1C2;2026-07-15;LISIEUX;3;MAYA DE LA NOE;0.14645;0.17014;0.11377;0;4.9;7.4;1
20260715-R1C2;2026-07-15;LISIEUX;4;MILLION DREAMS;0.02157;0.08337;0.07016;1;10.0;12.0;1
20260715-R1C2;2026-07-15;LISIEUX;5;MICKEY DE CRENNES;0.00788;0.01635;0.00679;0;51.0;124.0;1
20260715-R1C2;2026-07-15;LISIEUX;6;MALICE DELADOU;0.3402;0.08337;0.06014;0;10.0;14.0;1
20260715-R1C2;2026-07-15;LISIEUX;7;MONSEIGNEUR MADRIK;0.02935;0.08337;0.17182;0;10.0;4.9;1
20260715-R1C2;2026-07-15;LISIEUX;8;MASCOTTE DE BOLERO;0.07031;0.04904;0.02631;0;17.0;32.0;1
20260715-R1C2;2026-07-15;LISIEUX;9;MOLLY DU CAUX;0.01293;0.00868;0.00409;0;96.0;206.0;1
20260715-R1C2;2026-07-15;LISIEUX;10;MA BELLA DE JED;0.00626;0.00896;0.00354;0;93.0;238.0;1
20260715-R1C2;2026-07-15;LISIEUX;11;MARHABATH;0.01084;0.02605;0.01958;0;32.0;43.0;1
20260715-R1C2;2026-07-15;LISIEUX;12;MAURITANIE;0.01465;0.01367;0.00648;0;61.0;130.0;1
20260715-R1C2;2026-07-15;LISIEUX;13;MANHATTAN PIYA;0.04179;0.06948;0.06014;0;12.0;14.0;1
20260715-R1C2;2026-07-15;LISIEUX;14;MALINE DE JED;0.00623;0.00563;0.003;0;148.0;281.0;1
20260715-R1C2;2026-07-15;LISIEUX;15;MEDOC PIERJI;0.00817;0.03335;0.02159;0;25.0;39.0;1
20260715-R1C2;2026-07-15;LISIEUX;16;MEC D'ERLANGER;0.04639;0.04169;0.02275;0;20.0;37.0;1
20260715-R1C3;2026-07-15;LISIEUX;1;LUCIA DU CHATELET;0.0139;0.02945;0.01679;0;29.0;50.0;1
20260715-R1C3;2026-07-15;LISIEUX;2;LET'S GO SMART;0.0187;0.02247;0.02099;0;38.0;40.0;1
20260715-R1C3;2026-07-15;LISIEUX;3;LASKOVA;0.27264;0.10949;0.14995;0;7.8;5.6;1
20260715-R1C3;2026-07-15;LISIEUX;4;LUTECE D'OUVILLE;0.02132;0.02755;0.01527;0;31.0;55.0;1
20260715-R1C3;2026-07-15;LISIEUX;5;LITTLE ROAD;0.37417;0.50234;0.39987;0;1.7;2.1;1
20260715-R1C3;2026-07-15;LISIEUX;6;LA GUARDIA;0.02977;0.01334;0.0084;0;64.0;100.0;1
20260715-R1C3;2026-07-15;LISIEUX;7;LUBIE DE CELINIERE;0.09912;0.10289;0.10905;1;8.3;7.7;1
20260715-R1C3;2026-07-15;LISIEUX;8;LA PERLA DE LOU;0.06553;0.04067;0.03817;0;21.0;22.0;1
20260715-R1C3;2026-07-15;LISIEUX;9;LUANA SPORT;0.03321;0.09816;0.19993;0;8.7;4.2;1
20260715-R1C3;2026-07-15;LISIEUX;10;LOVELY KOOL;0.0114;0.00736;0.00522;0;116.0;161.0;1
20260715-R1C3;2026-07-15;LISIEUX;11;LINE MAJYC;0.00964;0.00678;0.0037;0;126.0;227.0;1
20260715-R1C3;2026-07-15;LISIEUX;12;LUTTE IMPERIALE;0.0212;0.02308;0.01866;0;37.0;45.0;1
20260715-R1C3;2026-07-15;LISIEUX;13;LUCKY LADY D'AMOUR;0.0294;0.01642;0.014;0;52.0;60.0;1
20260715-R1C4;2026-07-15;LISIEUX;1;LANDSMAN;0.32097;0.08679;0.14162;0;9.6;5.9;1
20260715-R1C4;2026-07-15;LISIEUX;2;LABORANTIN;0.01639;0.02314;0.01177;0;36.0;71.0;1
20260715-R1C4;2026-07-15;LISIEUX;3;LE GRAND AMOUR;0.03863;0.06409;0.06963;0;13.0;12.0;1
20260715-R1C4;2026-07-15;LISIEUX;4;LEADER DE L'AUMOY;0.02727;0.02083;0.03342;0;40.0;25.0;1
20260715-R1C4;2026-07-15;LISIEUX;5;LOTUS DU RIB;0.08716;0.4901;0.46419;1;1.7;1.8;1
20260715-R1C4;2026-07-15;LISIEUX;6;LEADER BEACH;0.02097;0.08332;0.08614;0;10.0;9.7;1
20260715-R1C4;2026-07-15;LISIEUX;7;L'AIGLE PASS;0.1234;0.0238;0.01547;0;35.0;54.0;1
20260715-R1C4;2026-07-15;LISIEUX;8;LOOK MATYSS;0.07123;0.04629;0.04398;0;18.0;19.0;1
20260715-R1C4;2026-07-15;LISIEUX;9;LEADER DE MARZY;0.14803;0.08332;0.08889;0;10.0;9.4;1
20260715-R1C4;2026-07-15;LISIEUX;10;LUGANO DU CADRAN;0.03726;0.04629;0.02785;0;18.0;30.0;1
20260715-R1C4;2026-07-15;LISIEUX;11;LUNDU DE LOU;0.10868;0.03204;0.01705;0;26.0;49.0;1
20260715-R1C5;2026-07-15;LISIEUX;1;KSAR UNICK;0.0151;;0.00652;0;;130.0;0
20260715-R1C5;2026-07-15;LISIEUX;3;KAIROS DU PERCHE;0.04271;;0.03683;0;;23.0;0
20260715-R1C5;2026-07-15;LISIEUX;4;KIRELLA;0.04089;;0.02567;0;;33.0;0
20260715-R1C5;2026-07-15;LISIEUX;5;KRAC GAILLARD;0.13132;;0.19698;0;;4.3;0
20260715-R1C5;2026-07-15;LISIEUX;6;KYUSHU;0.05297;;0.08823;1;;9.6;0
20260715-R1C5;2026-07-15;LISIEUX;7;KOLMI DES EPINES;0.02581;;0.02823;0;;30.0;0
20260715-R1C5;2026-07-15;LISIEUX;8;KARAT DEFF;0.4188;;0.31371;0;;2.7;0
20260715-R1C5;2026-07-15;LISIEUX;9;KELLER DE L'ITON;0.13193;;0.0605;0;;14.0;0
