race_id;date;hippodrome;numero;cheval;prob_robin;p_marche_verrou;p_marche_final;resultat;rapport_verrou;rapport_final;verrouillee
20260808-R3C1;2026-08-08;ENGHIEN;4;MANOU DU CHENE;0.03102;0.09879;0.12959;0;8.6;6.5;1
20260808-R3C1;2026-08-08;ENGHIEN;5;MADE IN CASTELETS;0.18318;0.08496;0.06017;0;10.0;14.0;1
20260808-R3C1;2026-08-08;ENGHIEN;6;MYRTILLE MARBOULA;0.04698;0.1888;0.23398;1;4.5;3.6;1
20260808-R3C1;2026-08-08;ENGHIEN;7;MOSCANTIDA PEAL;0.35106;0.2124;0.20544;0;4.0;4.1;1
20260808-R3C1;2026-08-08;ENGHIEN;8;MY AMERICA;0.0133;0.01634;0.01203;0;52.0;70.0;1
20260808-R3C1;2026-08-08;ENGHIEN;9;MAJESTE DU MENIL;0.16786;0.03862;0.03662;0;22.0;23.0;1
20260808-R3C1;2026-08-08;ENGHIEN;10;MAFIA DU BAS BOSQ;0.02838;0.09655;0.07019;0;8.8;12.0;1
20260808-R3C2;2026-08-08;ENGHIEN;1;OLARIUS;0.03486;0.03524;0.03335;0;24.0;25.0;1
20260808-R3C2;2026-08-08;ENGHIEN;2;OR DES KALOUMA;0.14965;0.11747;0.16033;0;7.2;5.2;1
20260808-R3C2;2026-08-08;ENGHIEN;3;OZZARO BERRY;0.04921;0.00929;0.01413;0;91.0;59.0;1
20260808-R3C2;2026-08-08;ENGHIEN;4;ORION DE VANDEL;0.02115;0.03132;0.02779;0;27.0;30.0;1
20260808-R3C2;2026-08-08;ENGHIEN;5;OLIUSANTU MAG;0.03443;0.01596;0.01303;0;53.0;64.0;1
20260808-R3C2;2026-08-08;ENGHIEN;6;ONYX D'AVRIL;0.11116;0.65058;0.55582;1;1.3;1.5;1
20260808-R3C2;2026-08-08;ENGHIEN;7;ORACIO DE LAUNI;0.02347;0.01626;0.02452;0;52.0;34.0;1
20260808-R3C2;2026-08-08;ENGHIEN;8;OLIVIO BELLO;0.41406;0.07689;0.10689;0;11.0;7.8;1
20260808-R3C2;2026-08-08;ENGHIEN;9;ORLANDO MAGIC;0.16201;0.04699;0.06413;0;18.0;13.0;1
20260808-R3C3;2026-08-08;ENGHIEN;1;HANA D'OCCAGNES;0.04338;0.03626;0.04053;0;23.0;21.0;1
20260808-R3C3;2026-08-08;ENGHIEN;2;GAMIN DE MAHEY;0.47161;0.41703;0.34049;0;2.0;2.5;1
20260808-R3C3;2026-08-08;ENGHIEN;3;FILOU SMILING;0.01377;0.02317;0.0115;0;36.0;74.0;1
20260808-R3C3;2026-08-08;ENGHIEN;4;IBIS QUICK;0.14425;0.09929;0.0896;0;8.4;9.5;1
20260808-R3C3;2026-08-08;ENGHIEN;5;GIVE ME;0.03651;0.05958;0.11503;0;14.0;7.4;1
20260808-R3C3;2026-08-08;ENGHIEN;6;FORREST GUMP SET;0.06255;0.14633;0.25036;1;5.7;3.4;1
20260808-R3C3;2026-08-08;ENGHIEN;7;GLOUGLOU D'EMI;0.00941;0.0194;0.01064;0;43.0;80.0;1
20260808-R3C3;2026-08-08;ENGHIEN;8;HOLERO LOVE;0.02796;0.01574;0.01468;0;53.0;58.0;1
20260808-R3C3;2026-08-08;ENGHIEN;9;IKILIK;0.08996;0.05213;0.03701;0;16.0;23.0;1
20260808-R3C3;2026-08-08;ENGHIEN;10;INDIEN EMJI;0.02892;0.02317;0.01234;0;36.0;69.0;1
20260808-R3C3;2026-08-08;ENGHIEN;11;HIPPOCRATE DU TRIO;0.03229;0.03208;0.01234;0;26.0;69.0;1
20260808-R3C3;2026-08-08;ENGHIEN;12;JISMIE GRIFF;0.0394;0.07582;0.06548;0;11.0;13.0;1
20260808-R3C4;2026-08-08;ENGHIEN;1;NILY UP STAR;0.01176;0.01966;0.01008;0;43.0;84.0;1
20260808-R3C4;2026-08-08;ENGHIEN;2;NAIADE DE LA NADE;0.00936;0.013;0.00572;0;65.0;148.0;1
20260808-R3C4;2026-08-08;ENGHIEN;3;NYALA BILOU;0.02511;0.08713;0.10326;0;9.7;8.2;1
20260808-R3C4;2026-08-08;ENGHIEN;4;NATURE D'ECHAL;0.1499;0.36746;0.38487;0;2.3;2.2;1
20260808-R3C4;2026-08-08;ENGHIEN;5;NUANCE DE STAR;0.03433;0.02726;0.02171;0;31.0;39.0;1
20260808-R3C4;2026-08-08;ENGHIEN;6;NOSTALGIE D'OLMEN;0.65046;0.21129;0.13026;0;4.0;6.5;1
20260808-R3C4;2026-08-08;ENGHIEN;7;NOA BY STEED;0.01609;0.03251;0.01411;0;26.0;60.0;1
20260808-R3C4;2026-08-08;ENGHIEN;8;NOUMIA D'EM;0.02338;0.11269;0.22884;0;7.5;3.7;1
20260808-R3C4;2026-08-08;ENGHIEN;9;NINA ROSE;0.04507;0.04226;0.03528;1;20.0;24.0;1
20260808-R3C4;2026-08-08;ENGHIEN;10;NIEBLA;0.02163;0.04226;0.01882;0;20.0;45.0;1
20260808-R3C4;2026-08-08;ENGHIEN;11;NYAKA;0.01291;0.04448;0.04704;0;19.0;18.0;1
20260808-R3C6;2026-08-08;ENGHIEN;1;NOCCATO D'ORLY;0.12548;0.02286;0.01654;0;37.0;51.0;1
20260808-R3C6;2026-08-08;ENGHIEN;2;NANTUS D'AVIGNERE;0.03923;0.06505;0.06024;0;13.0;14.0;1
20260808-R3C6;2026-08-08;ENGHIEN;3;NON STOP MESLOIS;0.02136;0.0151;0.00958;0;56.0;88.0;1
20260808-R3C6;2026-08-08;ENGHIEN;5;NICKNAME;0.02871;0.11429;0.1874;0;7.4;4.5;1
20260808-R3C6;2026-08-08;ENGHIEN;6;NEW YORK D'OYSE;0.02016;0.0302;0.0272;0;28.0;31.0;1
20260808-R3C6;2026-08-08;ENGHIEN;7;NINJA DU PLESSIS;0.09023;0.13011;0.09267;0;6.5;9.1;1
20260808-R3C6;2026-08-08;ENGHIEN;8;NINO DE LARRE;0.02517;0.08543;0.08433;0;9.9;10.0;1
20260808-R3C6;2026-08-08;ENGHIEN;9;NOBEL DU RIB;0.18512;0.30204;0.2811;1;2.8;3.0;1
20260808-R3C6;2026-08-08;ENGHIEN;10;NIEHKU;0.46454;0.23492;0.24094;0;3.6;3.5;1
20260808-R3C8;2026-08-08;ENGHIEN;1;LATINO AU CROSNIER;0.01398;0.01619;0.01423;0;51.0;60.0;1
20260808-R3C8;2026-08-08;ENGHIEN;2;LEAD ME ON;0.0811;0.06351;0.11696;0;13.0;7.3;1
20260808-R3C8;2026-08-08;ENGHIEN;3;LAKOS DE BERLES;0.01091;0.00737;0.01203;0;112.0;71.0;1
20260808-R3C8;2026-08-08;ENGHIEN;4;READY HILL;0.72082;0.688;0.44936;0;1.2;1.9;1
20260808-R3C8;2026-08-08;ENGHIEN;5;LITCHI DU BISET;0.02129;0.02502;0.04743;0;33.0;18.0;1
20260808-R3C8;2026-08-08;ENGHIEN;6;LICAR SOMOLLI;0.01354;0.01529;0.01498;0;54.0;57.0;1
20260808-R3C8;2026-08-08;ENGHIEN;7;FAST FURIOUS COL;0.02924;0.03931;0.09928;0;21.0;8.6;1
20260808-R3C8;2026-08-08;ENGHIEN;8;SECRET OF LAW;0.03729;0.08877;0.17076;1;9.3;5.0;1
20260808-R3C8;2026-08-08;ENGHIEN;9;LYNX DU SAPTEL;0.0318;0.02064;0.02754;0;40.0;31.0;1
20260808-R3C8;2026-08-08;ENGHIEN;10;TAURUS CROWN;0.04003;0.0359;0.04743;0;23.0;18.0;1
20260808-R4C1;2026-08-08;ARGENTAN;1;KELAS;0.03149;0.05234;0.03375;0;16.0;25.0;1
20260808-R4C1;2026-08-08;ARGENTAN;2;UTAH SOUTHWIND;0.10901;0.04187;0.04963;0;20.0;17.0;1
20260808-R4C1;2026-08-08;ARGENTAN;3;JUNON DES ROSES;0.02929;0.03641;0.0222;0;23.0;38.0;1
20260808-R4C1;2026-08-08;ARGENTAN;4;ENJOY THE MOMENT;0.06813;0.31014;0.38349;1;2.7;2.2;1
20260808-R4C1;2026-08-08;ARGENTAN;5;EDIMA;0.03624;0.02888;0.02812;0;29.0;30.0;1
20260808-R4C1;2026-08-08;ARGENTAN;6;JACKSON D'ECAJEUL;0.11692;0.13728;0.12407;0;6.1;6.8;1
20260808-R4C1;2026-08-08;ARGENTAN;8;JOYAU DU RIB;0.07203;0.02701;0.01082;0;31.0;78.0;1
20260808-R4C1;2026-08-08;ARGENTAN;9;NIGEL DI QUATTRO;0.0101;0.02791;0.0097;0;30.0;87.0;1
20260808-R4C1;2026-08-08;ARGENTAN;10;EVER SO MUCH;0.05867;0.07613;0.14801;0;11.0;5.7;1
20260808-R4C1;2026-08-08;ARGENTAN;11;JUDICIEUSE ZAILER;0.01899;0.02791;0.01125;0;30.0;75.0;1
20260808-R4C1;2026-08-08;ARGENTAN;12;YES PLEASE;0.37479;0.158;0.14061;0;5.3;6.0;1
20260808-R4C1;2026-08-08;ARGENTAN;13;JUDGE DREDD SISU;0.07433;0.07613;0.03835;0;11.0;22.0;1
20260808-R4C2;2026-08-08;ARGENTAN;1;MISTER LION;0.08075;0.09247;0.19848;0;9.2;4.3;1
20260808-R4C2;2026-08-08;ARGENTAN;2;LODESTAR;0.02316;0.02836;0.03048;0;30.0;28.0;1
20260808-R4C2;2026-08-08;ARGENTAN;3;LOVELY JENILOU;0.01355;0.0189;0.0097;0;45.0;88.0;1
20260808-R4C2;2026-08-08;ARGENTAN;4;LA DAME DE COEUR;0.06904;0.3272;0.19848;0;2.6;4.3;1
20260808-R4C2;2026-08-08;ARGENTAN;5;LULU DES CARREAUX;0.10209;0.08593;0.07759;1;9.9;11.0;1
20260808-R4C2;2026-08-08;ARGENTAN;6;LUXE D'ERABLE;0.14398;0.07089;0.13547;0;12.0;6.3;1
20260808-R4C2;2026-08-08;ARGENTAN;7;LINOTTE DU MOUCHEL;0.09144;0.14668;0.18159;0;5.8;4.7;1
20260808-R4C2;2026-08-08;ARGENTAN;8;MAC KINLEY;0.05566;0.02239;0.01377;0;38.0;62.0;1
20260808-R4C2;2026-08-08;ARGENTAN;9;LOOK PEJI;0.01713;0.00842;0.01169;0;101.0;73.0;1
20260808-R4C2;2026-08-08;ARGENTAN;10;GIUDA DI RISAIA;0.04016;0.06544;0.03283;0;13.0;26.0;1
20260808-R4C2;2026-08-08;ARGENTAN;11;LOUISIANE PARIS;0.33269;0.11982;0.09924;0;7.1;8.6;1
20260808-R4C2;2026-08-08;ARGENTAN;12;FLAMENCO FER;0.03034;0.0135;0.01067;0;63.0;80.0;1
20260808-R4C3;2026-08-08;ARGENTAN;1;FALCO KILLER GAR;0.08999;0.04696;0.03864;0;18.0;22.0;1
20260808-R4C3;2026-08-08;ARGENTAN;2;HULYSSE DIGEO;0.01322;0.01565;0.00944;0;54.0;90.0;1
20260808-R4C3;2026-08-08;ARGENTAN;3;INMAROSA;0.02486;0.04025;0.03696;0;21.0;23.0;1
20260808-R4C3;2026-08-08;ARGENTAN;4;IDAO DE TILLARD;0.6424;0.65024;0.65388;1;1.3;1.3;1
20260808-R4C3;2026-08-08;ARGENTAN;5;IDEAL LIGNERIES;0.0456;0.03381;0.02833;0;25.0;30.0;1
20260808-R4C3;2026-08-08;ARGENTAN;6;JAZZMAN DEBAILLEUL;0.0086;0.01158;0.00639;0;73.0;133.0;1
20260808-R4C3;2026-08-08;ARGENTAN;7;KOCTEL DU DAIN;0.01303;0.08626;0.09341;0;9.8;9.1;1
20260808-R4C3;2026-08-08;ARGENTAN;8;JINGLE DU PONT;0.03186;0.02415;0.02576;0;35.0;33.0;1
20260808-R4C3;2026-08-08;ARGENTAN;9;KASH DES CAILLONS;0.01875;0.0095;0.00752;0;89.0;113.0;1
20260808-R4C3;2026-08-08;ARGENTAN;10;RIKITA JP;0.06771;0.06502;0.085;0;13.0;10.0;1
20260808-R4C3;2026-08-08;ARGENTAN;11;JEANNETTE PRIORY;0.04399;0.01657;0.01466;0;51.0;58.0;1
20260808-R4C4;2026-08-08;ARGENTAN;1;LADY DE SAFRAN;0.03288;0.02703;0.02108;0;31.0;40.0;1
20260808-R4C4;2026-08-08;ARGENTAN;2;LAGUNE;0.09897;0.11324;0.13602;0;7.4;6.2;1
20260808-R4C4;2026-08-08;ARGENTAN;3;KLAUS VON HERTEN;0.46175;0.29929;0.26355;0;2.8;3.2;1
20260808-R4C4;2026-08-08;ARGENTAN;4;LOOK DES ECUS;0.03158;0.03809;0.02811;0;22.0;30.0;1
20260808-R4C4;2026-08-08;ARGENTAN;5;LACKING SPIRIT;0.2219;0.13738;0.13602;1;6.1;6.2;1
20260808-R4C4;2026-08-08;ARGENTAN;6;LARA MAKS;0.01828;0.01309;0.01406;0;64.0;60.0;1
20260808-R4C4;2026-08-08;ARGENTAN;7;LOYALTY;0.06542;0.26188;0.32436;0;3.2;2.6;1
20260808-R4C4;2026-08-08;ARGENTAN;8;LILI DES ORMES;0.03859;0.02619;0.02057;0;32.0;41.0;1
20260808-R4C4;2026-08-08;ARGENTAN;9;FRISEE KB FONT;0.03063;0.0838;0.05622;0;10.0;15.0;1
20260808-R4C6;2026-08-08;ARGENTAN;1;MULTIPASS;0.01336;0.08935;0.08411;0;9.5;10.0;1
20260808-R4C6;2026-08-08;ARGENTAN;2;MARQUIS D'ENFER;0.04425;0.09646;0.07647;1;8.8;11.0;1
20260808-R4C6;2026-08-08;ARGENTAN;3;MAXOU DIGEO;0.01887;0.00875;0.01038;0;97.0;81.0;1
20260808-R4C6;2026-08-08;ARGENTAN;4;MONKEY DY LUFFY;0.06443;0.12302;0.08854;0;6.9;9.5;1
20260808-R4C6;2026-08-08;ARGENTAN;5;MISTER MORO;0.04347;0.16324;0.16823;0;5.2;5.0;1
20260808-R4C6;2026-08-08;ARGENTAN;6;MOON DU VIVIER;0.52194;0.2358;0.27133;0;3.6;3.1;1
20260808-R4C6;2026-08-08;ARGENTAN;7;MASCOTT DU CHOQUEL;0.06185;0.07717;0.07647;0;11.0;11.0;1
20260808-R4C6;2026-08-08;ARGENTAN;8;MANONEGRA;0.01578;0.02358;0.02629;0;36.0;32.0;1
20260808-R4C6;2026-08-08;ARGENTAN;9;MICKEY DE CRENNES;0.01607;0.03395;0.02003;0;25.0;42.0;1
20260808-R4C6;2026-08-08;ARGENTAN;10;MISTER FRIPOUILLE;0.01869;0.03395;0.04673;0;25.0;18.0;1
20260808-R4C6;2026-08-08;ARGENTAN;11;MARINA DE FAEL;0.18129;0.11471;0.13143;0;7.4;6.4;1
20260808-R4C7;2026-08-08;ARGENTAN;1;NINKASI SOYER;0.03564;0.06;0.07059;0;14.0;12.0;1
20260808-R4C7;2026-08-08;ARGENTAN;2;NIRVANA GRIFF;0.07675;0.18262;0.21177;0;4.6;4.0;1
20260808-R4C7;2026-08-08;ARGENTAN;4;NAYKO DE LA CRIERE;0.0339;0.1585;0.2066;1;5.3;4.1;1
20260808-R4C7;2026-08-08;ARGENTAN;5;NELSON DE BELLANDE;0.02636;0.07637;0.07059;0;11.0;12.0;1
20260808-R4C7;2026-08-08;ARGENTAN;6;NIKOS DALY;0.01246;0.0525;0.02824;0;16.0;30.0;1
20260808-R4C7;2026-08-08;ARGENTAN;7;NUIT AGITEE;0.0414;0.07;0.0985;0;12.0;8.6;1
20260808-R4C7;2026-08-08;ARGENTAN;8;NORFOLK DE TILLARD;0.7735;0.40001;0.31373;0;2.1;2.7;1
20260808-R8C2;2026-08-08;AIX LES BAINS;1;NAPOLITAIN NUEVO;0.0117;0.03651;0.01914;0;23.0;44.0;1
20260808-R8C2;2026-08-08;AIX LES BAINS;2;NOBEL DES GRAVELS;0.03012;0;0.01358;0;;62.0;1
20260808-R8C2;2026-08-08;AIX LES BAINS;3;NEW YORK DU BOURG;0.05693;0.00454;0.00633;0;185.0;133.0;1
20260808-R8C2;2026-08-08;AIX LES BAINS;4;NORMA DE DOMPIERRE;0.03554;0.02545;0.01718;0;33.0;49.0;1
20260808-R8C2;2026-08-08;AIX LES BAINS;5;NEWTON D'ABO;0.03552;0.02545;0.02552;0;33.0;33.0;1
20260808-R8C2;2026-08-08;AIX LES BAINS;6;NEMESIS DU LOISIR;0.05064;0.02999;0.03661;0;28.0;23.0;1
20260808-R8C2;2026-08-08;AIX LES BAINS;7;NOUBA DES PLANS;0.04109;0.07634;0.07655;1;11.0;11.0;1
20260808-R8C2;2026-08-08;AIX LES BAINS;8;NETIE DE TOUCHYVON;0.02372;0.02048;0.02276;0;41.0;37.0;1
20260808-R8C2;2026-08-08;AIX LES BAINS;9;NALA DU VAUTOUR;0.01462;0.00913;0.00543;0;92.0;155.0;1
20260808-R8C2;2026-08-08;AIX LES BAINS;10;NAMTSO DU VALO;0.05386;0.06459;0.04953;0;13.0;17.0;1
20260808-R8C2;2026-08-08;AIX LES BAINS;11;NIKOLETTA;0.16491;0.23992;0.3368;0;3.5;2.5;1
20260808-R8C2;2026-08-08;AIX LES BAINS;12;NASKO DU HAUTVENT;0.03151;0.05598;0.07017;0;15.0;12.0;1
20260808-R8C2;2026-08-08;AIX LES BAINS;13;NITRO DE RATILLY;0.3352;0.06459;0.04432;0;13.0;19.0;1
20260808-R8C2;2026-08-08;AIX LES BAINS;14;NAOMIE FAMILY;0.03147;0.14478;0.14271;0;5.8;5.9;1
20260808-R8C2;2026-08-08;AIX LES BAINS;15;NUMEROBIS LOUANGES;0.05738;0.13766;0.09678;0;6.1;8.7;1
20260808-R8C2;2026-08-08;AIX LES BAINS;16;NITRO DEUGE;0.0258;0.06459;0.03661;0;13.0;23.0;1
20260808-R8C3;2026-08-08;AIX LES BAINS;1;MADE IN BERRY;0.02167;0.02067;0.02181;0;41.0;39.0;1
20260808-R8C3;2026-08-08;AIX LES BAINS;2;MISS DE LA PIERRE;0.02111;0;0.00781;0;;109.0;1
20260808-R8C3;2026-08-08;AIX LES BAINS;3;MANZANA DU PREY;0.01479;0;0.00194;0;;439.0;1
20260808-R8C3;2026-08-08;AIX LES BAINS;5;MISS YOU D'AUT;0.04588;0.03853;0.06544;0;22.0;13.0;1
20260808-R8C3;2026-08-08;AIX LES BAINS;6;MIMI PINSON;0.16493;0.00874;0.01668;0;97.0;51.0;1
20260808-R8C3;2026-08-08;AIX LES BAINS;7;MAGIC FADO;0.03468;0.09524;0.16682;0;8.9;5.1;1
20260808-R8C3;2026-08-08;AIX LES BAINS;8;MIDNIGHT CHANCE;0.05703;0.1766;0.18102;1;4.8;4.7;1
20260808-R8C3;2026-08-08;AIX LES BAINS;9;MENTION D'HERMES;0.14306;0.11153;0.13504;0;7.6;6.3;1
20260808-R8C3;2026-08-08;AIX LES BAINS;10;MOLESKINE;0.15294;0.04709;0.11049;0;18.0;7.7;1
20260808-R8C3;2026-08-08;AIX LES BAINS;11;MISS FLEUR;0.04881;0.04709;0.04051;0;18.0;21.0;1
20260808-R8C3;2026-08-08;AIX LES BAINS;12;MIMI D'AMBRI;0.11442;0.1073;0.11654;0;7.9;7.3;1
20260808-R8C3;2026-08-08;AIX LES BAINS;13;MAGIC DU SABLIER;0.02797;0.02067;0.01772;0;41.0;48.0;1
20260808-R8C3;2026-08-08;AIX LES BAINS;14;MORELLO JIVE;0.15271;0.09743;0.11816;0;8.7;7.2;1
20260808-R8C4;2026-08-08;AIX LES BAINS;1;MISS BLACK STRYCK;0.04368;0.02138;0.05575;0;38.0;15.0;1
20260808-R8C4;2026-08-08;AIX LES BAINS;2;MYSTERE DU VAUTOUR;0.01455;0.00797;0.00489;0;102.0;171.0;1
20260808-R8C4;2026-08-08;AIX LES BAINS;3;MELISA DU CHENE;0.05165;0.00528;0.01307;0;154.0;64.0;1
20260808-R8C4;2026-08-08;AIX LES BAINS;4;MAGIC SYSTEM;0.02494;0.03693;0.05227;0;22.0;16.0;1
20260808-R8C4;2026-08-08;AIX LES BAINS;5;MISS DE GODINIERE;0.01177;0;0.01146;0;;73.0;1
20260808-R8C4;2026-08-08;AIX LES BAINS;6;MUSE JULRY;0.09111;0.13772;0.08363;1;5.9;10.0;1
20260808-R8C4;2026-08-08;AIX LES BAINS;7;MANUREVA TEAM;0.23262;0.35327;0.20908;0;2.3;4.0;1
20260808-R8C4;2026-08-08;AIX LES BAINS;8;MY BEAUTY GEM;0.01524;0.03693;0.02987;0;22.0;28.0;1
20260808-R8C4;2026-08-08;AIX LES BAINS;9;MERCI RAFALE;0.17797;0.12696;0.20908;0;6.4;4.0;1
20260808-R8C4;2026-08-08;AIX LES BAINS;10;MARIUS DE DUSSAC;0.04492;0.08125;0.12482;0;10.0;6.7;1
20260808-R8C4;2026-08-08;AIX LES BAINS;11;MOLLY D'ACADIE;0.03027;0.05078;0.07603;0;16.0;11.0;1
20260808-R8C4;2026-08-08;AIX LES BAINS;12;MACFLY JIGANAYS;0.14313;0.02902;0.04182;0;28.0;20.0;1
20260808-R8C4;2026-08-08;AIX LES BAINS;13;MATIN DE MARS;0.06451;0.08125;0.06433;0;10.0;13.0;1
20260808-R8C4;2026-08-08;AIX LES BAINS;14;MAEVIA CAUVELLIERE;0.05363;0.03125;0.02389;0;26.0;35.0;1
20260808-R8C5;2026-08-08;AIX LES BAINS;1;LOVERGIRL POWER;0.01102;0.01072;0.01681;0;79.0;50.0;1
20260808-R8C5;2026-08-08;AIX LES BAINS;2;LORENZO DU SERAN;0.01153;0.01072;0.00841;0;79.0;100.0;1
20260808-R8C5;2026-08-08;AIX LES BAINS;3;L'IDYLLE PAULCA;0.00998;0;0.00305;0;;276.0;1
20260808-R8C5;2026-08-08;AIX LES BAINS;4;LUPIN DE SIOULE;0.03858;0.04457;0.01681;0;19.0;50.0;1
20260808-R8C5;2026-08-08;AIX LES BAINS;5;LE CHEF DE LASTEL;0.0257;0.24194;0.23352;0;3.5;3.6;1
20260808-R8C5;2026-08-08;AIX LES BAINS;6;LITTLE OAKS;0.03705;0.06514;0.07642;0;13.0;11.0;1
20260808-R8C5;2026-08-08;AIX LES BAINS;7;LAPSUS;0.0252;0.11443;0.07642;0;7.4;11.0;1
20260808-R8C5;2026-08-08;AIX LES BAINS;8;LORD THOMAS;0.04677;0.06049;0.07005;0;14.0;12.0;1
20260808-R8C5;2026-08-08;AIX LES BAINS;9;LOUNA D'OR;0.01849;0.09305;0.09238;0;9.1;9.1;1
20260808-R8C5;2026-08-08;AIX LES BAINS;10;LOOK DES CHARMES;0.07668;0.11761;0.1184;0;7.2;7.1;1
20260808-R8C5;2026-08-08;AIX LES BAINS;11;LOMBARDO;0.66184;0.15396;0.20016;1;5.5;4.2;1
20260808-R8C5;2026-08-08;AIX LES BAINS;12;LOU D'ECHAL;0.0166;0.04704;0.05254;0;18.0;16.0;1
20260808-R8C5;2026-08-08;AIX LES BAINS;13;LUXY BLUE;0.02056;0.04032;0.03503;0;21.0;24.0;1
20260808-R8C6;2026-08-08;AIX LES BAINS;1;LYCELE D'ASNOIS;0.01718;0.01458;0.0123;0;58.0;69.0;1
20260808-R8C6;2026-08-08;AIX LES BAINS;2;LUAP D'ORTIGE;0.01366;0;0.00375;0;;226.0;1
20260808-R8C6;2026-08-08;AIX LES BAINS;3;LATINO;0.0105;0.0604;0.04713;0;14.0;18.0;1
20260808-R8C6;2026-08-08;AIX LES BAINS;4;LIBERO DE LOU;0.01127;0;0.01973;0;;43.0;1
20260808-R8C6;2026-08-08;AIX LES BAINS;5;LADY MARMALADE;0.02851;0.02916;0.04242;0;29.0;20.0;1
20260808-R8C6;2026-08-08;AIX LES BAINS;6;LAIOS JULRY;0.0819;0.15101;0.12663;0;5.6;6.7;1
20260808-R8C6;2026-08-08;AIX LES BAINS;7;LUTIN DU VAUTOUR;0.01684;0.09396;0.09122;0;9.0;9.3;1
20260808-R8C6;2026-08-08;AIX LES BAINS;8;LUCCIANO D'OMAHA;0.05256;0.02916;0.08746;0;29.0;9.7;1
20260808-R8C6;2026-08-08;AIX LES BAINS;9;LUPIN DE LA VALLEE;0.02241;0.0604;0.09427;0;14.0;9.0;1
20260808-R8C6;2026-08-08;AIX LES BAINS;10;LOVA DE BOURGOGNE;0.06163;0.21141;0.18051;0;4.0;4.7;1
20260808-R8C6;2026-08-08;AIX LES BAINS;11;LOOK AT ME;0.02139;0.02916;0.04713;0;29.0;18.0;1
20260808-R8C6;2026-08-08;AIX LES BAINS;12;LEMON JULRY;0.64528;0.2916;0.17675;1;2.9;4.8;1
20260808-R8C6;2026-08-08;AIX LES BAINS;13;LUCIA DU CHATELET;0.01687;0.02916;0.0707;0;29.0;12.0;1
20260808-R8C7;2026-08-08;AIX LES BAINS;1;HALDO DE LA CLOUE;0.0187;0.00613;0.01013;0;138.0;83.0;1
20260808-R8C7;2026-08-08;AIX LES BAINS;2;HYPOLIT DE BEL AIR;0.00814;0.00613;0.01681;0;138.0;50.0;1
20260808-R8C7;2026-08-08;AIX LES BAINS;3;HELLO DU JAGUY;0.04474;0.01227;0.0205;0;69.0;41.0;1
20260808-R8C7;2026-08-08;AIX LES BAINS;4;JABADAO;0.01359;0.01227;0.02547;0;69.0;33.0;1
20260808-R8C7;2026-08-08;AIX LES BAINS;5;HADES JULRY;0.06376;0.05644;0.04944;0;15.0;17.0;1
20260808-R8C7;2026-08-08;AIX LES BAINS;6;HADORABLE MEC;0.05322;0.09844;0.1681;0;8.6;5.0;1
20260808-R8C7;2026-08-08;AIX LES BAINS;7;GHOST DE BEAULIEU;0.09546;0.1924;0.1293;1;4.4;6.5;1
20260808-R8C7;2026-08-08;AIX LES BAINS;8;IMAGIOUS DE VANDEL;0.21532;0.16599;0.08405;0;5.1;10.0;1
20260808-R8C7;2026-08-08;AIX LES BAINS;9;HAMILTON FOUTEAU;0.04485;0.09512;0.07004;0;8.9;12.0;1
20260808-R8C7;2026-08-08;AIX LES BAINS;10;JARDIN D'ERABLE;0.07186;0.03386;0.03654;0;25.0;23.0;1
20260808-R8C7;2026-08-08;AIX LES BAINS;11;HOTOT;0.03177;0.0498;0.14245;0;17.0;5.9;1
20260808-R8C7;2026-08-08;AIX LES BAINS;12;IDAGANI POINT ONE;0.21341;0.05644;0.07641;0;15.0;11.0;1
20260808-R8C7;2026-08-08;AIX LES BAINS;13;JUMBO D'AUVILLIER;0.08161;0.08465;0.08405;0;10.0;10.0;1
20260808-R8C7;2026-08-08;AIX LES BAINS;14;HAFCOCK;0.03009;0.04456;0.04002;0;19.0;21.0;1
20260808-R8C7;2026-08-08;AIX LES BAINS;15;HEAVEN STAR;0.01348;0.08551;0.04669;0;9.9;18.0;1
20260808-R8C8;2026-08-08;AIX LES BAINS;1;ISA DE TOUCHYVON;0.01571;0.04224;0.09278;0;20.0;9.1;1
20260808-R8C8;2026-08-08;AIX LES BAINS;2;JAGUAR D'HERMES;0.08079;0.0768;0.08443;0;11.0;10.0;1
20260808-R8C8;2026-08-08;AIX LES BAINS;3;IOWA DE TOUCHYVON;0.01917;0.02725;0.01919;0;31.0;44.0;1
20260808-R8C8;2026-08-08;AIX LES BAINS;4;JINGLE KOP;0.01567;0.0384;0.02911;0;22.0;29.0;1
20260808-R8C8;2026-08-08;AIX LES BAINS;5;JANGA DU BELLAY;0.00956;0.03129;0.01206;0;27.0;70.0;1
20260808-R8C8;2026-08-08;AIX LES BAINS;6;JACOBIN DU GOUTIER;0.01446;0.06498;0.03247;0;13.0;26.0;1
20260808-R8C8;2026-08-08;AIX LES BAINS;7;INDYDARCHE;0.03328;0.04224;0.02412;0;20.0;35.0;1
20260808-R8C8;2026-08-08;AIX LES BAINS;8;JADE MAJOR;0.0367;0.14821;0.08443;0;5.7;10.0;1
20260808-R8C8;2026-08-08;AIX LES BAINS;9;GRANIT PACO;0.18115;0.0704;0.11892;0;12.0;7.1;1
20260808-R8C8;2026-08-08;AIX LES BAINS;10;JANDICE STAR;0.06984;0.04023;0.03247;0;21.0;26.0;1
