date;race_id;numero;score;resultat;p_marche_final
2026-04-05;20260405-R10C2;4;4.57059;0;0.31492
2026-04-05;20260405-R10C2;5;-0.88511;0;0.10244
2026-04-05;20260405-R10C2;6;-4.83288;0;0.01546
2026-04-05;20260405-R10C2;7;1.64448;0;0.09554
2026-04-05;20260405-R10C2;8;-3.00382;0;0.03543
2026-04-05;20260405-R10C2;9;4.13002;0;0.03401
2026-04-05;20260405-R10C2;10;-5.11685;0;0
2026-04-05;20260405-R10C2;11;1.07003;0;0.12691
2026-04-05;20260405-R10C2;12;-0.21983;0;0
2026-04-05;20260405-R10C2;13;3.90938;1;0.02932
2026-04-05;20260405-R10C3;1;3.65604;0;0.10016
2026-04-05;20260405-R10C3;3;-2.22885;0;0.03041
2026-04-05;20260405-R10C3;4;8.51286;0;0.42568
2026-04-05;20260405-R10C3;5;7.8278;0;0.17027
2026-04-05;20260405-R10C3;6;-3.73304;0;0.03274
2026-04-05;20260405-R10C3;7;2.44893;0;0.06081
2026-04-05;20260405-R10C3;8;-0.13435;1;0.13957
2026-04-05;20260405-R10C3;9;-0.42788;0;0.01199
2026-04-05;20260405-R10C3;10;-4.99933;0;0.02838
2026-04-05;20260405-R10C3;11;-5.5052;0;0
2026-04-05;20260405-R10C3;12;-5.41697;0;0
2026-04-05;20260405-R10C4;1;-2.07982;0;0.03872
2026-04-05;20260405-R10C4;2;3.23477;1;0.07743
2026-04-05;20260405-R10C4;3;-0.52647;0;0.01014
2026-04-05;20260405-R10C4;4;3.26054;0;0.08603
2026-04-05;20260405-R10C4;5;1.74168;0;0.03872
2026-04-05;20260405-R10C4;6;0.69387;0;0.11357
2026-04-05;20260405-R10C4;7;13.9908;0;0.23659
2026-04-05;20260405-R10C4;8;0.75645;0;0.18928
2026-04-05;20260405-R10C4;9;-2.54855;0;0.01183
2026-04-05;20260405-R10C4;10;-0.35636;0;0.03549
2026-04-05;20260405-R10C4;11;-3.34306;0;0.11996
2026-04-05;20260405-R10C4;12;-1.38707;0;0
2026-04-05;20260405-R10C4;13;-4.17357;0;0.01014
2026-04-05;20260405-R10C4;14;-3.00709;0;0.01183
2026-04-05;20260405-R10C4;15;-6.25612;0;0.02028
2026-04-05;20260405-R10C5;1;1.27179;1;0.03144
2026-04-05;20260405-R10C5;2;2.94658;0;0.24253
2026-04-05;20260405-R10C5;3;4.28464;0;0.20703
2026-04-05;20260405-R10C5;4;2.7505;0;0.11471
2026-04-05;20260405-R10C5;5;-4.3245;0;0.04042
2026-04-05;20260405-R10C5;6;-1.86672;0;0.13474
2026-04-05;20260405-R10C5;7;-4.13958;0;0.0653
2026-04-05;20260405-R10C5;8;1.18937;0;0.02497
2026-04-05;20260405-R10C5;9;0.08188;0;0.03032
2026-04-05;20260405-R10C5;10;-5.67368;0;0.00328
2026-04-05;20260405-R10C5;11;-1.96866;0;0.00658
2026-04-05;20260405-R10C5;12;5.44837;0;0.0987
2026-04-05;20260405-R10C6;1;-1.01913;0;0.15628
2026-04-05;20260405-R10C6;2;-3.21655;0;0.00981
2026-04-05;20260405-R10C6;3;2.31551;0;0.02813
2026-04-05;20260405-R10C6;4;1.85627;0;0.13186
2026-04-05;20260405-R10C6;5;5.10103;0;0.1156
2026-04-05;20260405-R10C6;6;3.75464;1;0.08439
2026-04-05;20260405-R10C6;7;0.67103;0;0.04964
2026-04-05;20260405-R10C6;8;-1.97325;0;0.05626
2026-04-05;20260405-R10C6;9;-2.48495;0;0.03246
2026-04-05;20260405-R10C6;10;1.19183;0;0.02722
2026-04-05;20260405-R10C6;11;-0.34317;0;0.02411
2026-04-05;20260405-R10C6;12;3.4217;0;0.03376
2026-04-05;20260405-R10C6;13;-6.06929;0;0
2026-04-05;20260405-R10C6;14;-3.97159;0;0.00981
2026-04-05;20260405-R10C6;15;-3.89921;0;0.08439
2026-04-05;20260405-R10C6;16;4.66512;0;0.15628
2026-04-05;20260405-R10C7;1;-0.20562;0;0.0281
2026-04-05;20260405-R10C7;2;4.6643;0;0.19156
2026-04-05;20260405-R10C7;3;-1.87107;1;0.07024
2026-04-05;20260405-R10C7;4;-1.85997;0;0.01258
2026-04-05;20260405-R10C7;5;-5.35763;0;0.03371
2026-04-05;20260405-R10C7;6;3.1216;0;0.08429
2026-04-05;20260405-R10C7;7;4.25922;0;0.1139
2026-04-05;20260405-R10C7;8;1.68083;0;0.04436
2026-04-05;20260405-R10C7;9;-1.97259;0;0.12395
2026-04-05;20260405-R10C7;10;2.78177;0;0.0196
2026-04-05;20260405-R10C7;11;-0.28529;0;0.0602
2026-04-05;20260405-R10C7;12;3.11644;0;0.05268
2026-04-05;20260405-R10C7;13;-2.10376;0;0.0281
2026-04-05;20260405-R10C7;14;-2.14717;0;0.01479
2026-04-05;20260405-R10C7;15;-4.58341;0;0.02161
2026-04-05;20260405-R10C7;16;0.76235;0;0.10034
2026-04-05;20260405-R10C8;1;4.53183;0;0.18525
2026-04-05;20260405-R10C8;2;-3.76397;0;0.00861
2026-04-05;20260405-R10C8;3;-2.83188;1;0.04485
2026-04-05;20260405-R10C8;4;-0.79993;0;0.07747
2026-04-05;20260405-R10C8;5;0.66778;0;0.06555
2026-04-05;20260405-R10C8;6;-2.08439;0;0.01039
2026-04-05;20260405-R10C8;7;-1.44311;0;0.01039
2026-04-05;20260405-R10C8;8;4.14725;0;0.1052
2026-04-05;20260405-R10C8;9;-0.91974;0;0.11835
2026-04-05;20260405-R10C8;10;2.04986;0;0.3705
2026-04-05;20260405-R10C8;11;0.44631;0;0.00344
2026-04-05;20260405-R11C1;1;1.97611;0;0.04488
2026-04-05;20260405-R11C1;2;0.66895;0;0.02842
2026-04-05;20260405-R11C1;3;3.06333;0;0.0609
2026-04-05;20260405-R11C1;4;5.7355;0;0.28421
2026-04-05;20260405-R11C1;5;-0.76562;0;0.03279
2026-04-05;20260405-R11C1;6;0.02037;1;0.37071
2026-04-05;20260405-R11C1;7;2.75272;0;0.06559
2026-04-05;20260405-R11C1;8;-6.38124;0;0.07751
2026-04-05;20260405-R11C1;9;-1.02876;0;0.02186
2026-04-05;20260405-R11C1;10;-6.04136;0;0.01312
2026-04-05;20260405-R11C2;1;-1.81233;0;0.01218
2026-04-05;20260405-R11C2;2;2.4444;0;0.09476
2026-04-05;20260405-R11C2;3;5.389;0;0.35535
2026-04-05;20260405-R11C2;4;1.74948;0;0.0208
2026-04-05;20260405-R11C2;5;-0.96706;0;0.02843
2026-04-05;20260405-R11C2;6;2.29868;0;0.0208
2026-04-05;20260405-R11C2;7;-3.30417;0;0
2026-04-05;20260405-R11C2;8;3.84312;0;0.2305
2026-04-05;20260405-R11C2;9;-6.98633;0;0.00243
2026-04-05;20260405-R11C2;10;-0.46255;0;0
2026-04-05;20260405-R11C2;11;4.71647;1;0.16401
2026-04-05;20260405-R11C2;12;1.43627;0;0
2026-04-05;20260405-R11C2;13;-0.61623;0;0.04489
2026-04-05;20260405-R11C2;14;1.09157;0;0.01854
2026-04-05;20260405-R11C2;15;-6.64991;0;0.00243
2026-04-05;20260405-R11C2;16;-2.17042;0;0.00487
2026-04-05;20260405-R11C3;1;3.0938;0;0.01364
2026-04-05;20260405-R11C3;2;4.21908;0;0.09091
2026-04-05;20260405-R11C3;3;-3.96977;0;0.01799
2026-04-05;20260405-R11C3;4;1.49188;0;0.03523
2026-04-05;20260405-R11C3;5;-3.44849;0;0.05636
2026-04-05;20260405-R11C3;6;2.87738;0;0.02562
2026-04-05;20260405-R11C3;7;7.15985;1;0.38428
2026-04-05;20260405-R11C3;8;10.39647;0;0.25619
2026-04-05;20260405-R11C3;9;1.49147;0;0.02416
2026-04-05;20260405-R11C3;10;-5.66574;0;0.02013
2026-04-05;20260405-R11C3;11;-4.08606;0;0.01044
2026-04-05;20260405-R11C3;12;-3.52151;0;0.03676
2026-04-05;20260405-R11C3;13;-2.35736;0;0.00208
2026-04-05;20260405-R11C3;14;-3.33342;0;0.02416
2026-04-05;20260405-R11C3;15;-4.34757;0;0.00208
2026-04-05;20260405-R11C4;2;1.8728;0;0.05615
2026-04-05;20260405-R11C4;3;-1.61464;0;0.05264
2026-04-05;20260405-R11C4;4;3.69925;0;0
2026-04-05;20260405-R11C4;5;-3.30666;0;0.0312
2026-04-05;20260405-R11C4;6;-1.49909;0;0.06479
2026-04-05;20260405-R11C4;7;-1.8941;0;0.01337
2026-04-05;20260405-R11C4;8;-1.70539;0;0.01589
2026-04-05;20260405-R11C4;9;0.49979;0;0.01066
2026-04-05;20260405-R11C4;10;-3.1446;0;0.00795
2026-04-05;20260405-R11C4;11;0.93953;0;0.31197
2026-04-05;20260405-R11C4;12;-2.57395;0;0.02717
2026-04-05;20260405-R11C4;13;-4.05809;0;0
2026-04-05;20260405-R11C4;14;2.72042;0;0.32397
2026-04-05;20260405-R11C4;15;10.06473;1;0.08423
2026-04-05;20260405-R11C5;1;-1.70334;0;0.00949
2026-04-05;20260405-R11C5;2;1.58455;0;0.03714
2026-04-05;20260405-R11C5;3;-1.95585;0;0.03285
2026-04-05;20260405-R11C5;4;-2.53818;0;0.00829
2026-04-05;20260405-R11C5;5;-3.407;0;0.03285
2026-04-05;20260405-R11C5;6;-5.96958;0;0.02669
2026-04-05;20260405-R11C5;7;-1.80943;0;0.00829
2026-04-05;20260405-R11C5;8;-0.64086;0;0.04745
2026-04-05;20260405-R11C5;9;4.79205;0;0.40672
2026-04-05;20260405-R11C5;10;4.94727;1;0.1314
2026-04-05;20260405-R11C5;11;6.70037;0;0.25882
2026-04-05;20260405-R11C6;1;-4.58618;0;0.0032
2026-04-05;20260405-R11C6;2;-1.66949;0;0.03711
2026-04-05;20260405-R11C6;3;-4.82776;0;0.21547
2026-04-05;20260405-R11C6;4;-4.36857;0;0.0032
2026-04-05;20260405-R11C6;5;-0.02907;0;0.11133
2026-04-05;20260405-R11C6;6;1.03439;0;0.0668
2026-04-05;20260405-R11C6;7;-6.45975;0;0.01965
2026-04-05;20260405-R11C6;8;1.13137;1;0.02783
2026-04-05;20260405-R11C6;9;3.48399;0;0.04175
2026-04-05;20260405-R11C6;10;7.48613;0;0.15181
2026-04-05;20260405-R11C6;11;8.71262;0;0.13632
2026-04-05;20260405-R11C6;12;0.09232;0;0.18555
2026-04-05;20260405-R11C7;1;7.19407;1;0.31007
2026-04-05;20260405-R11C7;2;-6.51166;0;0.07611
2026-04-05;20260405-R11C7;3;-3.21862;0;0.01781
2026-04-05;20260405-R11C7;4;3.67538;0;0.02263
2026-04-05;20260405-R11C7;5;8.98603;0;0.1947
2026-04-05;20260405-R11C7;6;-1.7832;0;0.04186
2026-04-05;20260405-R11C7;7;-0.31984;0;0.01116
2026-04-05;20260405-R11C7;8;-0.08794;0;0.04186
2026-04-05;20260405-R11C7;9;-0.44898;0;0.03805
2026-04-05;20260405-R11C7;10;1.32567;0;0.22627
2026-04-05;20260405-R11C7;11;-5.0367;0;0
2026-04-05;20260405-R11C7;12;-3.77419;0;0.01947
2026-04-05;20260405-R12C2;1;-3.33296;0;0.08454
2026-04-05;20260405-R12C2;2;4.26485;1;0.02348
2026-04-05;20260405-R12C2;3;-2.24302;0;0.0151
2026-04-05;20260405-R12C2;4;-2.43851;0;0.00425
2026-04-05;20260405-R12C2;5;-1.45618;0;0.00854
2026-04-05;20260405-R12C2;6;0.21322;0;0.08454
2026-04-05;20260405-R12C2;7;6.43654;0;0.29153
2026-04-05;20260405-R12C2;8;3.10032;0;0.02348
2026-04-05;20260405-R12C2;9;0.64222;0;0.13007
2026-04-05;20260405-R12C2;10;4.06865;0;0.1342
2026-04-05;20260405-R12C2;11;-1.62181;0;0.16577
2026-04-05;20260405-R12C2;12;-8.11246;0;0.02168
2026-04-05;20260405-R12C2;13;0.47915;0;0.01281
2026-04-05;20260405-R12C3;1;-2.27311;0;0.14584
2026-04-05;20260405-R12C3;2;4.57423;0;0.02063
2026-04-05;20260405-R12C3;3;3.87296;0;0.10707
2026-04-05;20260405-R12C3;4;-1.75834;0;0.09096
2026-04-05;20260405-R12C3;5;2.29438;0;0.06507
2026-04-05;20260405-R12C3;6;-0.78818;0;0.03384
2026-04-05;20260405-R12C3;7;-0.94572;1;0.32534
2026-04-05;20260405-R12C3;8;-5.54629;0;0.08459
2026-04-05;20260405-R12C3;9;0.2127;0;0.04976
2026-04-05;20260405-R12C3;10;0.35737;0;0.0769
2026-04-05;20260405-R12C4;1;0.69227;0;0.13234
2026-04-05;20260405-R12C4;2;9.16047;1;0.30248
2026-04-05;20260405-R12C4;4;-1.86504;0;0.05646
2026-04-05;20260405-R12C4;5;0.64937;0;0.07058
2026-04-05;20260405-R12C4;6;0.74245;0;0.05293
2026-04-05;20260405-R12C4;7;-0.23428;0;0.12641
2026-04-05;20260405-R12C4;8;-0.17985;0;0.04705
2026-04-05;20260405-R12C4;9;0.57978;0;0.07058
2026-04-05;20260405-R12C4;10;-4.08922;0;0.0847
2026-04-05;20260405-R12C4;11;-5.45595;0;0.05646
2026-04-05;20260405-R12C6;1;-5.60592;0;0.00887
2026-04-05;20260405-R12C6;2;4.09683;0;0.08594
2026-04-05;20260405-R12C6;3;-1.92751;0;0.04679
2026-04-05;20260405-R12C6;4;-7.9812;0;0.0968
2026-04-05;20260405-R12C6;5;6.18796;0;0.01337
2026-04-05;20260405-R12C6;6;-1.56428;0;0.01478
2026-04-05;20260405-R12C6;7;4.23605;0;0.07018
2026-04-05;20260405-R12C6;8;-1.81277;0;0.0401
2026-04-05;20260405-R12C6;9;-4.09519;0;0.02552
2026-04-05;20260405-R12C6;10;9.19708;1;0.36617
2026-04-05;20260405-R12C6;11;0.64701;0;0.18715
2026-04-05;20260405-R12C6;12;-1.37806;0;0.04433
2026-04-05;20260405-R12C7;1;0.2513;0;0.10303
2026-04-05;20260405-R12C7;2;3.66986;0;0.04023
2026-04-05;20260405-R12C7;3;5.18825;0;0.22833
2026-04-05;20260405-R12C7;4;4.88379;0;0.06034
2026-04-05;20260405-R12C7;5;2.63301;1;0.02913
2026-04-05;20260405-R12C7;6;-1.2709;0;0.12997
2026-04-05;20260405-R12C7;7;-3.28761;0;0.04969
2026-04-05;20260405-R12C7;8;-0.55801;0;0.0256
2026-04-05;20260405-R12C7;9;-6.8076;0;0.06499
2026-04-05;20260405-R12C7;10;-2.76253;0;0.08448
2026-04-05;20260405-R12C7;11;0.24121;0;0.08448
2026-04-05;20260405-R12C7;12;-0.58826;0;0.04693
2026-04-05;20260405-R12C7;13;-1.5925;0;0.0528
2026-04-05;20260405-R12C8;1;1.63195;0;0.07675
2026-04-05;20260405-R12C8;2;-8.43557;0;0.00377
2026-04-05;20260405-R12C8;3;-1.61744;0;0.00754
2026-04-05;20260405-R12C8;4;-0.45538;0;0.28142
2026-04-05;20260405-R12C8;5;5.46804;0;0.08443
2026-04-05;20260405-R12C8;6;-4.5125;0;0.0469
2026-04-05;20260405-R12C8;7;9.86861;1;0.06494
2026-04-05;20260405-R12C8;8;3.64095;0;0.28142
2026-04-05;20260405-R12C8;9;0.53175;0;0.11891
2026-04-05;20260405-R12C8;10;-1.94561;0;0.02638
2026-04-05;20260405-R12C8;11;-4.1748;0;0.00754
2026-04-05;20260405-R14C4;1;2.40565;0;0.1188
2026-04-05;20260405-R14C4;2;-3.69809;0;0.00811
2026-04-05;20260405-R14C4;3;-2.09233;0;0.05272
2026-04-05;20260405-R14C4;4;1.0971;0;0.07668
2026-04-05;20260405-R14C4;5;-6.87716;0;0.00541
2026-04-05;20260405-R14C4;6;-1.23271;0;0.0136
2026-04-05;20260405-R14C4;7;6.00522;0;0.07029
2026-04-05;20260405-R14C4;8;1.41009;0;0.04217
2026-04-05;20260405-R14C4;9;-4.82628;0;0.05623
2026-04-05;20260405-R14C4;10;-0.25423;0;0.04217
2026-04-05;20260405-R14C4;11;-1.88322;0;0.01222
2026-04-05;20260405-R14C4;12;-4.11354;0;0.04686
2026-04-05;20260405-R14C4;13;2.08443;0;0.10677
2026-04-05;20260405-R14C4;14;7.27518;1;0.21087
2026-04-05;20260405-R14C4;15;-0.37789;0;0.05272
2026-04-05;20260405-R14C4;16;5.07779;0;0.08435
2026-04-05;20260405-R14C7;1;-6.07532;0;0.0035
2026-04-05;20260405-R14C7;2;-4.56212;0;0.02325
2026-04-05;20260405-R14C7;3;1.55523;0;0.02325
2026-04-05;20260405-R14C7;4;-1.87568;0;0.0106
2026-04-05;20260405-R14C7;5;1.03609;0;0.01947
2026-04-05;20260405-R14C7;6;-3.43237;0;0.0035
2026-04-05;20260405-R14C7;7;2.22465;0;0.07609
2026-04-05;20260405-R14C7;8;0.26712;0;0.03986
2026-04-05;20260405-R14C7;9;-0.81997;0;0.01231
2026-04-05;20260405-R14C7;10;-1.71874;0;0.0558
2026-04-05;20260405-R14C7;11;10.27923;1;0.49237
2026-04-05;20260405-R14C7;12;2.6201;0;0.11466
2026-04-05;20260405-R14C7;13;-3.09741;0;0.04924
2026-04-05;20260405-R14C7;14;3.59918;0;0.07609
2026-04-05;20260405-R14C8;1;2.7628;0;0.03031
2026-04-05;20260405-R14C8;2;-1.65651;0;0.00824
2026-04-05;20260405-R14C8;3;-6.62124;0;0.01806
2026-04-05;20260405-R14C8;4;0.10265;0;0.07072
2026-04-05;20260405-R14C8;5;-5.59951;0;0.03031
2026-04-05;20260405-R14C8;6;1.75897;1;0.10477
2026-04-05;20260405-R14C8;7;-4.71128;0;0.03536
2026-04-05;20260405-R14C8;8;1.21859;0;0.01929
2026-04-05;20260405-R14C8;9;-4.53409;0;0.01515
2026-04-05;20260405-R14C8;10;14.03076;0;0.35361
2026-04-05;20260405-R14C8;11;-1.21131;0;0.01806
2026-04-05;20260405-R14C8;12;-3.26426;0;0.05658
2026-04-05;20260405-R14C8;13;7.05274;0;0.21217
2026-04-05;20260405-R14C8;14;0.67167;0;0.02738
2026-04-06;20260406-R4C2;1;-5.54193;0;0.00612
2026-04-06;20260406-R4C2;2;-1.72082;0;0.0215
2026-04-06;20260406-R4C2;3;-6.20563;0;0.01103
2026-04-06;20260406-R4C2;4;2.57263;0;0.02995
2026-04-06;20260406-R4C2;5;3.24108;1;0.10102
2026-04-06;20260406-R4C2;6;-1.89786;0;0.19056
2026-04-06;20260406-R4C2;7;6.91426;0;0.0262
2026-04-06;20260406-R4C2;8;4.36501;0;0.33539
2026-04-06;20260406-R4C2;9;-5.00231;0;0.07623
2026-04-06;20260406-R4C2;10;-2.27415;0;0.07623
2026-04-06;20260406-R4C2;11;0.05843;0;0.04192
2026-04-06;20260406-R4C2;12;5.4913;0;0.08385
2026-04-06;20260406-R4C3;1;-5.71313;0;0.0074
2026-04-06;20260406-R4C3;2;1.05949;0;0.16062
2026-04-06;20260406-R4C3;3;2.75136;0;0.01851
2026-04-06;20260406-R4C3;4;-1.47818;0;0.01252
2026-04-06;20260406-R4C3;5;0.06116;0;0.05321
2026-04-06;20260406-R4C3;6;1.88808;1;0.20763
2026-04-06;20260406-R4C3;7;-3.27064;0;0.11351
2026-04-06;20260406-R4C3;8;1.18729;0;0.01737
2026-04-06;20260406-R4C3;9;-1.88419;0;0.01135
2026-04-06;20260406-R4C3;10;0.58467;0;0.21282
2026-04-06;20260406-R4C3;11;4.8141;0;0.18506
2026-04-06;20260406-R4C4;1;-2.60436;0;0.02553
2026-04-06;20260406-R4C4;2;-1.36826;0;0.0991
2026-04-06;20260406-R4C4;3;3.00541;0;0.01589
2026-04-06;20260406-R4C4;4;-0.82722;0;0.00802
2026-04-06;20260406-R4C4;5;1.96089;1;0.35099
2026-04-06;20260406-R4C4;6;-2.33691;0;0.00493
2026-04-06;20260406-R4C4;7;2.1428;0;0.04011
2026-04-06;20260406-R4C4;8;3.23886;0;0.13587
2026-04-06;20260406-R4C4;9;-3.29456;0;0.05616
2026-04-06;20260406-R4C4;10;6.66893;0;0.0991
2026-04-06;20260406-R4C4;11;-2.12019;0;0.00537
2026-04-06;20260406-R4C4;12;-4.88913;0;0.00498
2026-04-06;20260406-R4C4;13;0.23263;0;0.04011
2026-04-06;20260406-R4C4;14;0.19111;0;0.11383
2026-04-06;20260406-R4C5;1;-3.36764;0;0.00304
2026-04-06;20260406-R4C5;2;12.53553;1;0.20129
2026-04-06;20260406-R4C5;3;-1.19688;0;0.00622
2026-04-06;20260406-R4C5;4;-4.43826;0;0.02727
2026-04-06;20260406-R4C5;5;-1.44754;0;0.04973
2026-04-06;20260406-R4C5;6;-3.30877;0;0.00579
2026-04-06;20260406-R4C5;7;4.95688;0;0.31312
2026-04-06;20260406-R4C5;8;-0.96732;0;0.04026
2026-04-06;20260406-R4C5;9;0.06561;0;0.05636
2026-04-06;20260406-R4C5;10;-5.60862;0;0.0065
2026-04-06;20260406-R4C5;11;2.10465;0;0.07045
2026-04-06;20260406-R4C5;12;2.85008;0;0.03131
2026-04-06;20260406-R4C5;13;-3.46903;0;0.0031
2026-04-06;20260406-R4C5;14;-1.52693;0;0.04697
2026-04-06;20260406-R4C5;15;2.81825;0;0.13859
2026-04-06;20260406-R4C8;1;-1.96457;0;0.0162
2026-04-06;20260406-R4C8;3;-6.86357;0;0.00434
2026-04-06;20260406-R4C8;4;6.3873;0;0.28082
2026-04-06;20260406-R4C8;5;1.53554;0;0.08425
2026-04-06;20260406-R4C8;6;-3.66802;0;0.00417
2026-04-06;20260406-R4C8;7;5.33026;0;0.2905
2026-04-06;20260406-R4C8;8;-2.09571;0;0.01532
2026-04-06;20260406-R4C8;9;-1.6556;0;0.00674
2026-04-06;20260406-R4C8;10;0.29675;1;0.10664
2026-04-06;20260406-R4C8;11;-0.84062;0;0.0337
2026-04-06;20260406-R4C8;12;-4.32772;0;0.05265
2026-04-06;20260406-R4C8;13;7.43652;0;0.07659
2026-04-06;20260406-R4C8;14;0.42943;0;0.02808
2026-04-06;20260406-R9C1;1;-1.1474;0;0.10172
2026-04-06;20260406-R9C1;2;-4.26927;0;0.12383
2026-04-06;20260406-R9C1;3;-0.05241;1;0.15257
2026-04-06;20260406-R9C1;4;5.7811;0;0.20343
2026-04-06;20260406-R9C1;5;-1.72186;0;0.0356
2026-04-06;20260406-R9C1;6;3.14432;0;0.17437
2026-04-06;20260406-R9C1;7;1.64105;0;0.15822
2026-04-06;20260406-R9C1;8;-3.37554;0;0.05026
2026-04-06;20260406-R9C2;1;-0.85;0;0.0132
2026-04-06;20260406-R9C2;2;-2.2316;0;0.0338
2026-04-06;20260406-R9C2;3;-2.84345;0;0.04023
2026-04-06;20260406-R9C2;6;-7.03528;0;0.0338
2026-04-06;20260406-R9C2;7;11.11692;0;0.12999
2026-04-06;20260406-R9C2;9;-6.48795;0;0.05281
2026-04-06;20260406-R9C2;10;3.13548;0;0.16899
2026-04-06;20260406-R9C2;11;1.04525;0;0.10304
2026-04-06;20260406-R9C2;12;6.96808;0;0.08711
2026-04-06;20260406-R9C2;13;-6.11842;0;0.02223
2026-04-06;20260406-R9C2;14;4.22525;1;0.27256
2026-04-06;20260406-R9C2;15;-0.92427;0;0.04225
2026-04-06;20260406-R9C3;1;4.5928;1;0.24034
2026-04-06;20260406-R9C3;2;7.07726;0;0.32353
2026-04-06;20260406-R9C3;3;0.16471;0;0.09045
2026-04-06;20260406-R9C3;4;4.03508;0;0.0701
2026-04-06;20260406-R9C3;5;0.09667;0;0.06008
2026-04-06;20260406-R9C3;6;-0.38309;0;0.06008
2026-04-06;20260406-R9C3;7;-7.18909;0;0.01752
2026-04-06;20260406-R9C3;8;-7.92855;0;0.02273
2026-04-06;20260406-R9C3;9;-0.47762;0;0.01502
2026-04-06;20260406-R9C3;10;0.5827;0;0.06008
2026-04-06;20260406-R9C3;11;-0.57089;0;0.04006
2026-04-06;20260406-R9C4;1;3.71284;0;0.04725
2026-04-06;20260406-R9C4;2;-4.25432;0;0.13942
2026-04-06;20260406-R9C4;3;1.90011;0;0.18095
2026-04-06;20260406-R9C4;4;2.18407;0;0.06075
2026-04-06;20260406-R9C4;5;-4.23729;1;0.08678
2026-04-06;20260406-R9C4;6;-2.47489;0;0.06075
2026-04-06;20260406-R9C4;8;-1.4474;0;0.03271
2026-04-06;20260406-R9C4;9;2.40687;0;0.04725
2026-04-06;20260406-R9C4;10;-0.09272;0;0.07731
2026-04-06;20260406-R9C4;11;3.52115;0;0.22986
2026-04-06;20260406-R9C4;12;-1.21841;0;0.03698
2026-04-06;20260406-R9C5;1;9.66474;1;0.26358
2026-04-06;20260406-R9C5;2;-5.06245;0;0.08973
2026-04-06;20260406-R9C5;3;0.7628;0;0.07668
2026-04-06;20260406-R9C5;4;8.18431;0;0.22197
2026-04-06;20260406-R9C5;5;-1.51846;0;0.02721
2026-04-06;20260406-R9C5;6;6.89793;0;0.11554
2026-04-06;20260406-R9C5;7;-2.54708;0;0.02556
2026-04-06;20260406-R9C5;8;0.36246;0;0.01454
2026-04-06;20260406-R9C5;9;-3.87158;0;0.03834
2026-04-06;20260406-R9C5;10;-5.4999;0;0.01222
2026-04-06;20260406-R9C5;11;-2.64075;0;0.01917
2026-04-06;20260406-R9C5;12;-2.24092;0;0.06025
2026-04-06;20260406-R9C5;13;-2.53681;0;0.01834
2026-04-06;20260406-R9C5;14;0.04572;0;0.01687
2026-04-06;20260406-R9C6;1;-0.11095;0;0.02643
2026-04-06;20260406-R9C6;2;2.81748;0;0.08456
2026-04-06;20260406-R9C6;3;3.97349;0;0.15375
2026-04-06;20260406-R9C6;4;-1.0733;0;0.0961
2026-04-06;20260406-R9C6;5;-0.54179;0;0.00961
2026-04-06;20260406-R9C6;6;0.71018;0;0.04974
2026-04-06;20260406-R9C6;7;5.96918;1;0.21141
2026-04-06;20260406-R9C6;8;-1.57682;0;0.0048
2026-04-06;20260406-R9C6;9;-4.5405;0;0.00961
2026-04-06;20260406-R9C6;10;-0.22481;0;0.10842
2026-04-06;20260406-R9C6;11;2.01082;0;0.08456
2026-04-06;20260406-R9C6;12;-0.516;0;0.00961
2026-04-06;20260406-R9C6;13;4.04267;0;0.12256
2026-04-06;20260406-R9C6;14;-1.7301;0;0.0048
2026-04-06;20260406-R9C6;15;-3.11289;0;0.0048
2026-04-06;20260406-R9C6;16;-6.09664;0;0.01922
2026-04-06;20260406-R9C7;1;3.0571;0;0.04195
2026-04-06;20260406-R9C7;2;-2.92789;0;0.0839
2026-04-06;20260406-R9C7;3;-1.78041;0;0.05993
2026-04-06;20260406-R9C7;4;3.15557;0;0.05593
2026-04-06;20260406-R9C7;5;2.1209;0;0.05993
2026-04-06;20260406-R9C7;6;-1.33957;0;0.04416
2026-04-06;20260406-R9C7;7;-4.86987;0;0.01951
2026-04-06;20260406-R9C7;8;-0.2699;0;0.03356
2026-04-06;20260406-R9C7;9;8.9993;0;0.27065
2026-04-06;20260406-R9C7;10;-0.11758;0;0.05593
2026-04-06;20260406-R9C7;11;2.10383;1;0.26219
2026-04-06;20260406-R9C7;12;-8.13147;0;0.01234
2026-04-06;20260406-R10C1;1;4.94548;0;0.08491
2026-04-06;20260406-R10C1;2;-3.16579;0;0.03266
2026-04-06;20260406-R10C1;3;-1.76105;0;0.0976
2026-04-06;20260406-R10C1;4;-2.75824;1;0.3538
2026-04-06;20260406-R10C1;5;0.94008;0;0.1392
2026-04-06;20260406-R10C1;6;-1.59594;0;0.02573
2026-04-06;20260406-R10C1;7;-1.09616;0;0.10748
2026-04-06;20260406-R10C1;8;0.73521;0;0.06532
2026-04-06;20260406-R10C1;9;3.75641;0;0.09331
2026-04-06;20260406-R10C3;1;-2.3611;0;0.00638
2026-04-06;20260406-R10C3;2;-3.48932;0;0.06968
2026-04-06;20260406-R10C3;3;-3.19752;0;0.13707
2026-04-06;20260406-R10C3;4;-0.44149;1;0.02697
2026-04-06;20260406-R10C3;5;4.84525;0;0.04645
2026-04-06;20260406-R10C3;6;-1.79078;0;0.07601
2026-04-06;20260406-R10C3;7;0.06039;0;0.01818
